panel_id,year,match_id,team,opponent,team_side,stage,sponsor,result_for_team,match_points,team_elo,core_player_rating,core_market_value_m,player_followers_m,event_attention_m,media_reposts_k,exposure_score,fan_score_panel,sponsor_spend_m,sponsor_power_index,brand_fit,activation_quality,commercial_momentum,predicted_roi,roi_per_million_spend,attention_segment,commercial_segment,weather,temperature_c,humidity,hashtag_mentions_k,video_views_m,sentiment_score,engagement_rate,fan_growth_7d_pct,text_signal_score,time_decay_attention,media_exposure_score,user_attention_score,social_interaction_score,sponsor_conversion_proxy,funnel_efficiency
2018_846_Mexico,2018,846,Mexico,Germany,B,group_or_knockout,Hyundai,win,3,1612,72.1,37.6,18.89,59.28,245.21,0.568,0.667,28.5,0.853,0.712,0.897,0.746,4.22,0.148,High attention,Premium,clear,28.8,55.4,237.0,91.64,0.214,0.3756,4.73,0.187,51.82,0.5362,0.538,0.5085,0.7013,1.3081
2018_847_Switzerland,2018,847,Switzerland,Brazil,B,group_or_knockout,Adidas,draw,1,1632,72.7,48.1,17.05,61.48,195.52,0.628,0.61,31.4,0.904,0.774,0.888,0.686,4.213,0.134,Mid attention,Premium,clear,11.3,51.2,362.93,122.11,0.064,0.5549,3.65,0.14,51.68,0.5658,0.6351,0.5255,0.7178,1.2687
2018_848_South_Korea,2018,848,South Korea,Sweden,B,group_or_knockout,McDonald's,loss,0,1548,70.3,20.2,12.83,59.28,211.87,0.56,0.493,25.44,0.51,0.67,0.723,0.461,3.862,0.152,Mid attention,Scalable,clear,11.2,96.0,158.52,86.09,0.034,0.2005,5.06,0.084,60.43,0.5022,0.5443,0.2938,0.5417,1.0788
2018_849_Panama,2018,849,Panama,Belgium,B,group_or_knockout,Qatar Airways,loss,0,1388,60.1,12.9,4.46,63.68,139.88,0.519,0.268,19.76,0.367,0.609,0.68,0.32,3.911,0.198,Low attention,Watchlist,clear,24.6,66.9,172.42,70.51,0.272,0.2005,4.99,0.18,60.92,0.4637,0.5601,0.3522,0.5579,1.2033
2018_850_England,2018,850,England,Tunisia,B,group_or_knockout,McDonald's,win,3,1695,76.6,52.6,19.34,63.68,133.91,0.561,0.657,20.29,0.432,0.819,0.654,0.598,3.623,0.179,Mid attention,Scalable,rain,23.0,50.6,221.63,83.22,0.158,0.2658,3.24,0.182,50.75,0.4788,0.4924,0.34,0.6016,1.2564
2018_851_Japan,2018,851,Japan,Colombia,B,group_or_knockout,Adidas,win,3,1586,72.8,37.0,11.9,63.68,285.95,0.624,0.528,29.47,0.859,0.648,0.855,0.705,3.596,0.122,Mid attention,Premium,cloudy,24.0,65.4,161.31,79.27,0.001,0.1291,3.59,0.145,67.73,0.5885,0.5864,0.2814,0.4842,0.8228
2018_852_Senegal,2018,852,Senegal,Poland,B,group_or_knockout,Budweiser,win,3,1638,72.8,30.1,9.94,63.68,187.19,0.556,0.433,31.49,0.771,0.754,0.934,0.627,3.826,0.121,Mid attention,Premium,windy,20.2,41.8,184.68,113.69,-0.022,0.3623,5.13,0.13,66.07,0.5666,0.6169,0.3575,0.6278,1.1079
2018_853_Egypt,2018,853,Egypt,Russia,B,group_or_knockout,Hyundai,loss,0,1408,63.5,15.1,8.15,65.88,158.12,0.6,0.387,30.54,0.862,0.597,0.912,0.548,4.269,0.14,Mid attention,Scalable,rain,27.0,82.1,178.41,74.61,0.045,0.1668,0.47,0.095,74.56,0.5041,0.6126,0.2418,0.6311,1.2518
2018_854_Morocco,2018,854,Morocco,Portugal,B,group_or_knockout,Mengniu,loss,0,1552,69.2,34.3,12.67,59.28,142.35,0.492,0.458,19.44,0.366,0.668,0.598,0.387,3.438,0.177,Mid attention,Scalable,cloudy,28.6,47.4,92.47,103.04,0.032,0.1755,8.05,0.139,66.26,0.4755,0.5787,0.2314,0.4424,0.9304
2018_855_Saudi_Arabia,2018,855,Saudi Arabia,Uruguay,B,group_or_knockout,Visa,loss,0,1543,68.2,34.6,13.01,59.28,141.25,0.498,0.467,27.16,0.698,0.648,0.864,0.504,3.658,0.135,Mid attention,Scalable,clear,25.9,66.0,183.66,89.26,-0.048,0.2897,1.72,0.09,58.71,0.4533,0.5022,0.269,0.5177,1.142
2018_856_Spain,2018,856,Spain,Iran,B,group_or_knockout,Budweiser,win,3,1708,77.4,45.2,19.26,59.28,138.9,0.489,0.631,27.85,0.714,0.724,0.933,0.67,3.419,0.123,Mid attention,Premium,cloudy,21.4,75.1,170.15,118.06,0.046,0.1906,2.06,0.109,60.88,0.4961,0.5134,0.2451,0.5297,1.0676
2018_857_Australia,2018,857,Australia,Denmark,B,group_or_knockout,Hyundai,draw,1,1539,69.8,32.1,7.37,61.48,122.66,0.512,0.324,29.32,0.866,0.705,0.903,0.543,3.609,0.123,Low attention,Scalable,clear,10.4,64.2,253.79,94.1,0.064,0.2262,0.26,0.118,57.02,0.4669,0.5297,0.2655,0.5436,1.1644
2018_858_Peru,2018,858,Peru,France,B,group_or_knockout,Hisense,loss,0,1576,66.6,39.7,14.92,59.28,111.29,0.482,0.504,33.45,0.777,0.647,0.931,0.543,3.611,0.108,Mid attention,Scalable,cloudy,27.6,59.5,178.33,125.01,0.11,0.1871,0.32,0.131,65.2,0.4859,0.5311,0.2531,0.4965,1.0219
2018_859_Croatia,2018,859,Croatia,Argentina,B,group_or_knockout,Hisense,win,3,1671,75.1,52.8,21.52,63.68,172.31,0.507,0.732,28.53,0.731,0.792,0.927,0.718,4.114,0.144,High attention,Premium,clear,30.3,58.2,139.8,131.86,0.325,0.0939,4.85,0.249,62.34,0.5834,0.5403,0.328,0.7384,1.2655
2018_860_Costa_Rica,2018,860,Costa Rica,Brazil,B,group_or_knockout,Visa,loss,0,1585,73.1,26.3,15.16,61.48,148.81,0.538,0.54,31.23,0.76,0.677,0.885,0.561,4.177,0.134,Mid attention,Scalable,cloudy,26.9,57.1,173.16,70.14,0.13,0.2466,7.57,0.158,55.16,0.4497,0.551,0.325,0.6464,1.4375
2018_861_Iceland,2018,861,Iceland,Nigeria,B,group_or_knockout,Adidas,loss,0,1388,64.1,13.5,5.97,61.48,239.54,0.552,0.338,32.31,0.897,0.583,0.936,0.533,3.557,0.11,Mid attention,Scalable,clear,17.7,48.8,109.5,110.17,0.139,0.1049,1.61,0.117,48.16,0.5808,0.3438,0.2966,0.4488,0.7727
2018_862_Switzerland,2018,862,Switzerland,Serbia,B,group_or_knockout,Adidas,win,3,1632,72.7,48.1,17.05,63.68,197.54,0.537,0.625,31.4,0.904,0.774,0.888,0.741,3.307,0.105,Mid attention,Premium,rain,27.0,50.8,141.34,75.08,0.207,0.3859,3.53,0.174,63.11,0.5147,0.5283,0.4809,0.4983,0.9681
2018_863_Tunisia,2018,863,Tunisia,Belgium,B,group_or_knockout,Hyundai,loss,0,1519,66.6,27.6,11.21,72.48,223.1,0.69,0.536,28.75,0.839,0.649,0.867,0.613,4.065,0.141,Mid attention,Scalable,hot,28.2,81.7,255.24,142.81,0.132,0.4199,3.26,0.183,70.24,0.72,0.6881,0.4864,0.6085,0.8452
2018_864_Mexico,2018,864,Mexico,South Korea,B,group_or_knockout,Hyundai,win,3,1612,72.1,37.6,18.89,63.68,147.79,0.546,0.652,28.5,0.853,0.712,0.897,0.736,3.221,0.113,Mid attention,Premium,rain,32.4,56.3,179.83,109.94,0.196,0.1959,4.9,0.193,68.28,0.5308,0.6277,0.3208,0.4551,0.8575
2018_865_Sweden,2018,865,Sweden,Germany,B,group_or_knockout,Budweiser,loss,0,1654,74.4,39.2,19.34,63.68,175.91,0.543,0.676,26.29,0.687,0.705,0.91,0.588,4.194,0.16,High attention,Scalable,cloudy,17.7,45.4,240.93,81.66,0.184,0.3556,7.46,0.177,53.96,0.5084,0.6009,0.437,0.7129,1.4023
2018_866_Panama,2018,866,Panama,England,B,group_or_knockout,Qatar Airways,loss,0,1388,60.1,12.9,4.46,72.48,229.15,0.719,0.361,19.76,0.367,0.609,0.68,0.391,3.809,0.193,Mid attention,Scalable,cloudy,21.6,49.7,133.16,88.71,0.168,0.146,5.99,0.12,77.81,0.6408,0.6823,0.3292,0.5309,0.8285
2018_867_Senegal,2018,867,Senegal,Japan,B,group_or_knockout,Budweiser,draw,1,1638,72.8,30.1,9.94,65.88,230.07,0.586,0.465,31.49,0.771,0.754,0.934,0.577,3.838,0.122,Mid attention,Scalable,clear,27.5,75.6,186.27,96.08,0.433,0.1934,2.3,0.329,51.75,0.5922,0.4545,0.4779,0.6315,1.0664
2018_868_Colombia,2018,868,Colombia,Poland,B,group_or_knockout,Vivo,win,3,1650,74.7,50.9,8.73,63.68,177.25,0.552,0.397,18.25,0.396,0.764,0.653,0.485,3.775,0.207,Mid attention,Scalable,rain,23.3,68.8,169.86,123.6,0.247,0.2395,3.91,0.243,63.13,0.5744,0.5601,0.3908,0.6337,1.1033
2018_869_Uruguay,2018,869,Uruguay,Russia,B,group_or_knockout,Vivo,win,3,1684,74.8,44.8,20.58,63.68,246.17,0.592,0.739,19.75,0.443,0.797,0.741,0.638,4.257,0.216,High attention,Premium,cloudy,16.3,67.0,242.94,123.22,0.048,0.1321,4.12,0.033,58.77,0.6263,0.5929,0.2782,0.7969,1.2724
2018_870_Egypt,2018,870,Egypt,Saudi Arabia,B,group_or_knockout,Hyundai,loss,0,1408,63.5,15.1,8.15,63.68,182.38,0.565,0.384,30.54,0.862,0.597,0.912,0.541,3.645,0.119,Mid attention,Scalable,clear,25.5,53.9,226.35,60.08,0.193,0.0732,2.76,0.213,57.27,0.4799,0.5446,0.2627,0.4785,0.9971
2018_871_Morocco,2018,871,Morocco,Spain,B,group_or_knockout,Mengniu,draw,1,1552,69.2,34.3,12.67,65.88,235.06,0.633,0.539,19.44,0.366,0.668,0.598,0.476,3.995,0.206,Mid attention,Scalable,clear,26.5,67.2,232.39,85.18,0.077,0.2738,0.5,0.125,61.66,0.5791,0.5531,0.3754,0.5926,1.0232
2018_872_Portugal,2018,872,Portugal,Iran,B,group_or_knockout,Mengniu,draw,1,1702,76.8,47.1,14.4,61.48,153.17,0.495,0.522,17.76,0.359,0.8,0.643,0.443,3.439,0.194,Mid attention,Scalable,windy,23.5,47.7,271.53,89.13,0.201,0.2399,1.12,0.191,52.9,0.4824,0.524,0.3549,0.5688,1.1792
2018_873_Peru,2018,873,Peru,Australia,B,group_or_knockout,Hisense,win,3,1576,66.6,39.7,14.92,61.48,105.76,0.512,0.515,33.45,0.777,0.647,0.931,0.652,3.566,0.107,Mid attention,Premium,cloudy,24.3,53.8,168.46,102.13,0.019,0.2947,5.21,0.149,52.01,0.4664,0.4844,0.2788,0.4862,1.0424
2018_874_France,2018,874,France,Denmark,B,group_or_knockout,Qatar Airways,draw,1,1748,77.8,46.5,18.67,57.08,175.84,0.49,0.618,24.02,0.51,0.801,0.711,0.53,3.601,0.15,Mid attention,Scalable,cloudy,21.4,73.5,239.42,62.47,0.045,0.3031,5.43,0.18,61.07,0.4179,0.629,0.3415,0.5678,1.3587
2018_875_Argentina,2018,875,Argentina,Nigeria,B,group_or_knockout,Hyundai,win,3,1753,76.8,58.0,19.5,63.68,222.95,0.541,0.7,30.74,0.903,0.813,0.936,0.77,3.48,0.113,High attention,Premium,cloudy,31.9,72.0,147.35,85.07,0.191,0.2433,2.36,0.216,54.89,0.5495,0.4465,0.3982,0.5873,1.0688
2018_876_Croatia,2018,876,Croatia,Iceland,B,group_or_knockout,Hisense,win,3,1671,75.1,52.8,21.52,63.68,213.78,0.533,0.75,28.53,0.731,0.792,0.927,0.729,3.413,0.12,High attention,Premium,clear,17.6,42.3,146.01,130.63,0.256,0.4928,3.35,0.243,66.57,0.6131,0.559,0.5823,0.5664,0.9238
2018_877_Germany,2018,877,Germany,South Korea,B,group_or_knockout,Coca-Cola,loss,0,1798,81.3,65.9,22.15,61.48,197.73,0.551,0.746,29.19,0.759,0.859,0.907,0.641,3.169,0.109,High attention,Premium,cloudy,19.5,44.3,222.94,93.42,0.206,0.1245,5.31,0.126,63.7,0.523,0.6344,0.3116,0.5389,1.0304
2018_878_Sweden,2018,878,Sweden,Mexico,B,group_or_knockout,Budweiser,win,3,1654,74.4,39.2,19.34,63.68,165.05,0.549,0.671,26.29,0.687,0.705,0.91,0.687,3.809,0.145,High attention,Premium,clear,23.1,59.7,131.33,118.92,0.242,0.3295,-0.78,0.139,50.44,0.5579,0.3469,0.4388,0.616,1.1042
2018_879_Brazil,2018,879,Brazil,Serbia,B,group_or_knockout,Adidas,win,3,1829,78.8,57.4,18.61,61.48,140.17,0.511,0.627,33.15,0.938,0.809,0.916,0.75,3.175,0.096,Mid attention,Premium,cloudy,28.3,85.6,213.13,94.08,0.194,0.2734,1.86,0.216,67.45,0.4802,0.6051,0.365,0.4933,1.0272
2018_880_Costa_Rica,2018,880,Costa Rica,Switzerland,B,group_or_knockout,Visa,draw,1,1585,73.1,26.3,15.16,65.88,219.71,0.615,0.598,31.23,0.76,0.677,0.885,0.63,4.031,0.129,Mid attention,Premium,rain,14.0,27.4,202.99,99.11,0.173,0.2234,7.04,0.219,70.11,0.589,0.6966,0.3753,0.6105,1.0365
2018_881_Poland,2018,881,Poland,Japan,B,group_or_knockout,Coca-Cola,win,3,1685,72.7,42.5,15.85,59.28,190.89,0.529,0.563,28.97,0.734,0.749,0.899,0.659,3.758,0.13,Mid attention,Premium,clear,15.1,62.5,232.81,101.28,0.106,0.2959,3.43,0.118,63.23,0.5097,0.611,0.3737,0.6099,1.1964
2018_882_Colombia,2018,882,Colombia,Senegal,B,group_or_knockout,Vivo,win,3,1650,74.7,50.9,8.73,59.28,144.78,0.518,0.356,18.25,0.396,0.764,0.653,0.463,3.401,0.186,Mid attention,Scalable,rain,10.8,36.0,175.46,73.34,0.238,0.1897,0.43,0.187,63.51,0.4313,0.5159,0.3334,0.5308,1.2307
2018_883_Tunisia,2018,883,Tunisia,Panama,B,group_or_knockout,Hyundai,win,3,1519,66.6,27.6,11.21,63.68,248.27,0.579,0.493,28.75,0.839,0.649,0.867,0.677,2.91,0.101,Mid attention,Premium,clear,23.2,47.9,194.0,77.99,0.259,0.3648,3.05,0.203,63.03,0.5578,0.5682,0.5234,0.3245,0.5818
2018_884_Belgium,2018,884,Belgium,England,B,group_or_knockout,Visa,win,3,1674,71.5,40.4,23.19,59.28,132.3,0.452,0.731,26.85,0.713,0.72,0.914,0.702,3.552,0.132,High attention,Premium,rain,16.3,52.2,202.27,129.6,0.15,0.5033,4.95,0.167,67.44,0.509,0.6418,0.489,0.5585,1.0972
2018_885_Argentina,2018,885,Argentina,France,B,group_or_knockout,Hyundai,loss,0,1753,76.8,58.0,19.5,72.48,175.9,0.631,0.734,30.74,0.903,0.813,0.936,0.699,3.724,0.121,High attention,Premium,cloudy,20.7,51.3,184.5,147.11,0.145,0.2392,-2.55,0.198,61.21,0.6907,0.4596,0.3445,0.6467,0.9362
2018_886_Portugal,2018,886,Portugal,Uruguay,B,group_or_knockout,Mengniu,loss,0,1702,76.8,47.1,14.4,63.68,287.74,0.643,0.594,17.76,0.359,0.8,0.643,0.464,3.756,0.211,Mid attention,Scalable,cloudy,27.0,49.5,160.34,118.39,0.315,0.2336,3.17,0.243,51.33,0.6505,0.4405,0.4892,0.655,1.0069
2018_887_Spain,2018,887,Spain,Russia,B,group_or_knockout,Budweiser,draw,1,1708,77.4,45.2,19.26,61.48,224.06,0.603,0.681,27.85,0.714,0.724,0.933,0.643,4.197,0.151,High attention,Premium,cloudy,19.2,58.1,207.95,66.29,0.154,0.1325,2.02,0.145,63.54,0.501,0.5697,0.311,0.7224,1.442
2018_888_Denmark,2018,888,Denmark,Croatia,B,group_or_knockout,Coca-Cola,draw,1,1642,71.5,43.1,19.09,61.48,158.93,0.515,0.648,33.85,0.793,0.715,0.895,0.642,3.79,0.112,Mid attention,Premium,windy,24.4,49.4,183.35,57.75,0.164,0.2883,-0.65,0.269,54.46,0.4382,0.4302,0.3736,0.5681,1.2965
2018_889_Mexico,2018,889,Mexico,Brazil,B,group_or_knockout,Hyundai,loss,0,1612,72.1,37.6,18.89,61.48,190.41,0.478,0.657,28.5,0.853,0.712,0.897,0.626,4.15,0.146,Mid attention,Premium,cloudy,21.2,34.6,166.81,69.35,0.205,0.1395,2.97,0.125,61.42,0.4801,0.5287,0.3161,0.6847,1.4261
2018_890_Japan,2018,890,Japan,Belgium,B,group_or_knockout,Adidas,loss,0,1586,72.8,37.0,11.9,68.08,203.17,0.583,0.518,29.47,0.859,0.648,0.855,0.594,3.966,0.135,Mid attention,Scalable,rain,27.0,70.5,200.33,144.26,0.146,0.169,2.51,0.173,62.7,0.6666,0.5631,0.3174,0.5754,0.8632
2018_891_Switzerland,2018,891,Switzerland,Sweden,B,group_or_knockout,Adidas,loss,0,1632,72.7,48.1,17.05,59.28,78.53,0.426,0.546,31.4,0.904,0.774,0.888,0.592,3.691,0.118,Mid attention,Scalable,rain,25.9,70.0,265.31,116.26,0.074,0.2555,2.75,0.091,53.36,0.4474,0.5468,0.26,0.5923,1.3239
2018_892_England,2018,892,England,Colombia,B,group_or_knockout,McDonald's,draw,1,1695,76.6,52.6,19.34,61.48,136.31,0.496,0.645,20.29,0.432,0.819,0.654,0.515,3.369,0.166,Mid attention,Scalable,clear,18.8,71.5,165.33,97.14,0.194,0.2496,2.07,0.177,67.72,0.482,0.567,0.3471,0.5334,1.1067
2018_893_France,2018,893,France,Uruguay,B,group_or_knockout,Qatar Airways,win,3,1748,77.8,46.5,18.67,61.48,173.2,0.524,0.643,24.02,0.51,0.801,0.711,0.612,3.606,0.15,Mid attention,Scalable,clear,22.0,33.3,164.14,132.76,0.152,0.1681,0.66,0.161,51.1,0.5653,0.4041,0.2999,0.5688,1.0062
2018_894_Belgium,2018,894,Belgium,Brazil,B,group_or_knockout,Visa,win,3,1674,71.5,40.4,23.19,63.68,164.68,0.556,0.772,26.85,0.713,0.72,0.914,0.736,4.146,0.154,High attention,Premium,cloudy,29.3,62.8,124.84,69.45,0.34,0.4964,-0.26,0.303,54.0,0.4809,0.3789,0.5898,0.7065,1.4691
2018_895_England,2018,895,England,Sweden,B,group_or_knockout,McDonald's,win,3,1695,76.6,52.6,19.34,61.48,188.27,0.537,0.668,20.29,0.432,0.819,0.654,0.597,3.77,0.186,High attention,Scalable,clear,25.4,68.8,182.75,100.02,0.235,0.2326,1.35,0.19,62.74,0.526,0.5299,0.3882,0.6403,1.2173
2018_896_Croatia,2018,896,Croatia,Russia,B,group_or_knockout,Hisense,draw,1,1671,75.1,52.8,21.52,65.88,258.29,0.669,0.783,28.53,0.731,0.792,0.927,0.7,4.303,0.151,High attention,Premium,clear,14.6,41.5,233.24,74.98,0.097,0.2509,4.6,0.126,69.95,0.581,0.6859,0.3846,0.7855,1.3519
2018_897_Belgium,2018,897,Belgium,France,B,group_or_knockout,Visa,loss,0,1674,71.5,40.4,23.19,59.28,154.82,0.48,0.741,26.85,0.713,0.72,0.914,0.61,3.626,0.135,High attention,Scalable,clear,26.9,58.1,219.49,76.97,0.229,0.1961,3.29,0.183,64.0,0.4446,0.6033,0.3401,0.5773,1.2985
2018_898_England,2018,898,England,Croatia,B,group_or_knockout,McDonald's,loss,0,1695,76.6,52.6,19.34,63.68,135.33,0.512,0.658,20.29,0.432,0.819,0.654,0.489,3.75,0.185,Mid attention,Scalable,cloudy,16.5,56.1,196.55,135.14,0.187,0.1678,2.65,0.132,54.97,0.5604,0.4964,0.2905,0.635,1.1332
2018_899_England,2018,899,England,Belgium,B,group_or_knockout,McDonald's,loss,0,1695,76.6,52.6,19.34,61.48,192.42,0.561,0.669,20.29,0.432,0.819,0.654,0.502,3.849,0.19,High attention,Scalable,clear,31.5,87.5,234.55,124.73,0.287,0.2425,0.62,0.247,67.48,0.5675,0.6061,0.4203,0.6615,1.1656
2018_900_Croatia,2018,900,Croatia,France,B,group_or_knockout,Hisense,loss,0,1671,75.1,52.8,21.52,70.28,183.28,0.599,0.777,28.53,0.731,0.792,0.927,0.652,3.771,0.132,High attention,Premium,rain,29.1,88.8,253.48,72.55,0.104,0.2572,2.01,0.153,70.24,0.5606,0.6676,0.3428,0.6539,1.1665
2022_901_Ecuador,2022,901,Ecuador,Qatar,B,group_or_knockout,McDonald's,win,3,1623,71.6,42.9,13.81,62.94,172.17,0.562,0.524,16.55,0.347,0.689,0.657,0.518,2.984,0.18,Mid attention,Scalable,cloudy,24.7,31.4,249.74,77.06,0.175,0.2248,4.35,0.187,67.75,0.4916,0.6785,0.3461,0.3925,0.7984
2022_902_Netherlands,2022,902,Netherlands,Senegal,B,group_or_knockout,Hisense,win,3,1746,75.8,49.9,15.97,62.94,165.75,0.55,0.578,32.27,0.781,0.811,0.856,0.684,3.467,0.107,Mid attention,Premium,rain,23.9,96.0,241.84,105.29,0.146,0.349,3.86,0.169,50.65,0.5305,0.5193,0.4093,0.5446,1.0267
2022_903_Iran,2022,903,Iran,England,B,group_or_knockout,Visa,loss,0,1519,68.7,30.6,12.34,76.14,407.6,0.849,0.668,29.04,0.732,0.637,0.935,0.656,3.96,0.136,High attention,Premium,clear,21.7,43.4,338.68,74.6,0.162,0.1956,1.8,0.156,69.17,0.7885,0.733,0.4751,0.599,0.7598
2022_904_Wales,2022,904,Wales,United States,B,group_or_knockout,Coca-Cola,draw,1,1476,67.0,18.7,9.44,62.94,96.04,0.545,0.375,33.92,0.78,0.631,0.878,0.539,3.111,0.092,Mid attention,Scalable,cloudy,27.1,73.7,181.23,101.66,0.068,0.2212,-2.68,0.165,60.99,0.4717,0.4528,0.2466,0.3447,0.7307
2022_905_Saudi_Arabia,2022,905,Saudi Arabia,Argentina,B,group_or_knockout,Visa,win,3,1543,68.2,34.6,13.01,65.14,166.97,0.556,0.514,27.16,0.698,0.648,0.864,0.633,4.155,0.153,Mid attention,Premium,clear,20.8,73.5,140.44,108.12,0.214,0.1564,1.38,0.219,64.34,0.556,0.5054,0.3157,0.6409,1.1528
2022_906_Poland,2022,906,Poland,Mexico,B,group_or_knockout,Coca-Cola,draw,1,1685,72.7,42.5,15.85,58.54,167.11,0.555,0.548,28.97,0.734,0.749,0.899,0.591,3.797,0.131,Mid attention,Scalable,rain,24.4,42.1,207.61,74.83,0.198,0.2083,1.79,0.231,47.75,0.4438,0.4324,0.3423,0.619,1.3946
2022_907_Tunisia,2022,907,Tunisia,Denmark,B,group_or_knockout,Hyundai,draw,1,1519,66.6,27.6,11.21,58.54,134.42,0.471,0.412,28.75,0.839,0.649,0.867,0.56,3.592,0.125,Mid attention,Scalable,clear,28.2,65.9,213.76,74.99,0.285,0.3978,0.9,0.252,57.01,0.4192,0.5028,0.482,0.4927,1.1755
2022_908_Australia,2022,908,Australia,France,B,group_or_knockout,Hyundai,loss,0,1539,69.8,32.1,7.37,69.54,255.66,0.645,0.431,29.32,0.866,0.705,0.903,0.574,3.858,0.132,Mid attention,Scalable,windy,19.6,56.3,309.33,83.3,0.155,0.1306,1.93,0.202,70.9,0.6255,0.7228,0.3308,0.6053,0.9677
2022_909_Japan,2022,909,Japan,Germany,B,group_or_knockout,Adidas,win,3,1586,72.8,37.0,11.9,65.14,233.75,0.618,0.514,29.47,0.859,0.648,0.855,0.698,4.254,0.144,Mid attention,Premium,clear,19.3,66.9,269.58,137.86,0.115,0.0901,4.51,0.116,59.29,0.653,0.6275,0.2726,0.6449,0.9877
2022_910_Costa_Rica,2022,910,Costa Rica,Spain,B,group_or_knockout,Visa,loss,0,1585,73.1,26.3,15.16,73.94,208.49,0.669,0.643,31.23,0.76,0.677,0.885,0.623,4.03,0.129,Mid attention,Premium,cloudy,15.8,61.7,361.27,103.93,0.235,0.3541,2.72,0.204,71.0,0.662,0.7829,0.4799,0.6103,0.9219
2022_911_Croatia,2022,911,Croatia,Morocco,B,group_or_knockout,Hisense,draw,1,1671,75.1,52.8,21.52,58.54,155.08,0.47,0.693,28.53,0.731,0.792,0.927,0.63,3.136,0.11,High attention,Premium,clear,16.6,77.1,205.34,97.23,0.077,0.0501,4.88,0.153,51.83,0.4694,0.5115,0.1785,0.4977,1.0604
2022_912_Canada,2022,912,Canada,Belgium,B,group_or_knockout,Hisense,loss,0,1404,62.1,14.1,8.35,60.74,168.22,0.535,0.365,28.16,0.697,0.646,0.897,0.472,3.921,0.139,Mid attention,Scalable,cloudy,12.0,59.2,193.22,78.48,0.265,0.5461,-0.37,0.275,66.41,0.4706,0.5445,0.5911,0.5867,1.2468
2022_913_Cameroon,2022,913,Cameroon,Switzerland,B,group_or_knockout,Coca-Cola,loss,0,1542,68.0,29.1,10.52,60.74,168.56,0.54,0.422,31.97,0.771,0.693,0.92,0.52,3.908,0.122,Mid attention,Scalable,cloudy,27.4,55.3,129.07,110.15,0.264,0.2848,2.16,0.207,60.48,0.5199,0.4742,0.4219,0.6004,1.1548
2022_914_Serbia,2022,914,Serbia,Brazil,B,group_or_knockout,Vivo,loss,0,1559,68.8,36.3,15.31,62.94,175.96,0.537,0.565,23.55,0.481,0.729,0.727,0.475,4.149,0.176,Mid attention,Scalable,clear,33.9,75.5,204.22,64.95,0.282,0.1295,-1.27,0.173,61.58,0.4757,0.5,0.3343,0.6714,1.4113
2022_915_South_Korea,2022,915,South Korea,Uruguay,B,group_or_knockout,McDonald's,draw,1,1548,70.3,20.2,12.83,58.54,158.71,0.52,0.465,25.44,0.51,0.67,0.723,0.477,3.639,0.143,Mid attention,Scalable,clear,31.6,67.3,153.18,58.14,0.194,0.2555,1.9,0.176,65.56,0.4116,0.5351,0.3655,0.4852,1.1788
2022_916_Ghana,2022,916,Ghana,Portugal,B,group_or_knockout,Mengniu,loss,0,1600,68.9,36.1,8.97,69.54,213.28,0.684,0.455,23.07,0.435,0.715,0.668,0.444,3.534,0.153,Mid attention,Scalable,clear,13.2,69.7,220.25,129.87,0.108,0.3661,0.6,0.131,70.89,0.6654,0.6216,0.4345,0.4862,0.7306
2022_917_Senegal,2022,917,Senegal,Qatar,B,group_or_knockout,Budweiser,win,3,1638,72.8,30.1,9.94,67.34,237.62,0.683,0.477,31.49,0.771,0.754,0.934,0.666,3.098,0.098,Mid attention,Premium,clear,27.3,47.4,205.08,124.22,0.167,0.1776,5.49,0.225,59.31,0.655,0.5837,0.3547,0.4518,0.6897
2022_918_Ecuador,2022,918,Ecuador,Netherlands,B,group_or_knockout,McDonald's,draw,1,1623,71.6,42.9,13.81,62.94,127.45,0.537,0.504,16.55,0.347,0.689,0.657,0.44,3.768,0.228,Mid attention,Scalable,windy,31.5,41.3,212.75,78.33,0.194,0.4221,3.66,0.227,63.63,0.4595,0.5996,0.4528,0.6136,1.3354
2022_919_Iran,2022,919,Iran,Wales,B,group_or_knockout,Visa,win,3,1519,68.7,30.6,12.34,62.94,134.02,0.564,0.468,29.04,0.732,0.637,0.935,0.628,3.113,0.107,Mid attention,Premium,clear,20.3,48.9,184.54,85.7,0.1,0.2795,4.93,0.116,70.88,0.4759,0.6544,0.3233,0.3912,0.822
2022_920_United_States,2022,920,United States,England,B,group_or_knockout,Vivo,draw,1,1578,71.9,31.0,12.75,58.54,102.53,0.405,0.439,22.58,0.432,0.676,0.652,0.42,3.488,0.154,Mid attention,Scalable,clear,23.6,48.1,222.17,125.54,0.29,0.1978,1.9,0.183,46.16,0.4732,0.4338,0.3341,0.4469,0.9443
2022_921_Saudi_Arabia,2022,921,Saudi Arabia,Poland,B,group_or_knockout,Visa,loss,0,1543,68.2,34.6,13.01,62.94,229.24,0.58,0.528,27.16,0.698,0.648,0.864,0.542,3.833,0.141,Mid attention,Scalable,windy,11.0,70.6,95.72,65.18,0.214,0.2797,0.66,0.167,63.29,0.5166,0.4449,0.4361,0.5606,1.0851
