panel_id,year,match_id,team,opponent,team_side,stage,sponsor,result_for_team,match_points,team_elo,core_player_rating,core_market_value_m,player_followers_m,event_attention_m,media_reposts_k,exposure_score,fan_score_panel,sponsor_spend_m,sponsor_power_index,brand_fit,activation_quality,commercial_momentum,predicted_roi,roi_per_million_spend,attention_segment,commercial_segment,weather,temperature_c,humidity
2014_788_Mexico,2014,788,Mexico,Brazil,B,group_or_knockout,Hyundai,draw,1,1612,72.1,37.6,18.89,55.62,120.03,0.43,0.59,28.5,0.701,0.712,0.897,0.573,3.96,0.139,Mid attention,Scalable,clear,19.3,59.1
2014_789_South_Korea,2014,789,South Korea,Russia,B,group_or_knockout,McDonald's,draw,1,1548,70.3,20.2,12.83,60.02,368.5,0.617,0.566,25.44,0.5,0.67,0.723,0.529,4.162,0.164,Mid attention,Scalable,rain,19.1,59.8
2014_790_Netherlands,2014,790,Netherlands,Australia,B,group_or_knockout,Hisense,win,3,1746,75.8,49.9,15.97,66.62,224.63,0.623,0.626,32.27,0.905,0.811,0.856,0.758,3.434,0.106,Mid attention,Premium,clear,19.6,60.6
2014_791_Croatia,2014,791,Croatia,Cameroon,B,group_or_knockout,Hisense,win,3,1671,75.1,52.8,21.52,64.42,135.06,0.523,0.72,28.53,0.855,0.792,0.927,0.759,3.319,0.116,High attention,Premium,hot,29.6,74.6
2014_792_Chile,2014,792,Chile,Spain,B,group_or_knockout,Hisense,win,3,1622,72.9,38.6,16.65,60.02,169.51,0.482,0.58,27.36,0.824,0.681,0.911,0.687,3.869,0.141,Mid attention,Premium,clear,26.8,40.6
2014_793_Ivory_Coast,2014,793,Ivory Coast,Colombia,B,group_or_knockout,Budweiser,loss,0,1587,73.8,39.2,8.73,62.22,181.19,0.563,0.389,26.15,0.627,0.659,0.897,0.463,3.501,0.134,Mid attention,Scalable,clear,33.3,60.8
2014_794_Greece,2014,794,Greece,Japan,B,group_or_knockout,Budweiser,draw,1,1521,66.0,32.8,9.21,55.62,201.43,0.499,0.37,30.87,0.69,0.686,0.866,0.499,3.622,0.117,Mid attention,Scalable,clear,36.6,78.6
2014_795_England,2014,795,England,Uruguay,B,group_or_knockout,McDonald's,loss,0,1695,76.6,52.6,19.34,62.22,297.6,0.576,0.72,20.29,0.426,0.819,0.654,0.522,3.804,0.187,High attention,Scalable,cloudy,16.8,30.2
2014_796_Ecuador,2014,796,Ecuador,Honduras,B,group_or_knockout,McDonald's,win,3,1623,71.6,42.9,13.81,62.22,198.24,0.557,0.531,16.55,0.344,0.689,0.657,0.519,3.001,0.181,Mid attention,Scalable,cloudy,23.4,60.9
2014_797_Costa_Rica,2014,797,Costa Rica,Italy,B,group_or_knockout,Visa,win,3,1585,73.1,26.3,15.16,57.82,142.05,0.501,0.515,31.23,0.703,0.677,0.885,0.625,3.538,0.113,Mid attention,Premium,rain,15.9,48.6
2014_798_France,2014,798,France,Switzerland,B,group_or_knockout,Qatar Airways,win,3,1748,77.8,46.5,18.67,71.03,253.02,0.724,0.737,24.02,0.501,0.801,0.711,0.681,3.831,0.159,High attention,Premium,cloudy,18.3,52.1
2014_799_Iran,2014,799,Iran,Argentina,B,group_or_knockout,Visa,loss,0,1519,68.7,30.6,12.34,57.82,135.89,0.498,0.438,29.04,0.675,0.637,0.935,0.485,3.94,0.136,Mid attention,Scalable,clear,19.2,43.5
2014_800_Ghana,2014,800,Ghana,Germany,B,group_or_knockout,Mengniu,draw,1,1600,68.9,36.1,8.97,64.42,137.84,0.547,0.39,23.07,0.433,0.715,0.668,0.427,4.137,0.179,Mid attention,Scalable,clear,16.7,55.3
2014_801_Bosnia_and_Herzegovina,2014,801,Bosnia and Herzegovina,Nigeria,B,group_or_knockout,Mengniu,loss,0,1562,71.1,29.9,10.24,57.82,100.94,0.424,0.367,16.77,0.33,0.615,0.658,0.328,3.331,0.199,Mid attention,Watchlist,clear,16.7,87.5
2014_802_Russia,2014,802,Russia,Belgium,B,group_or_knockout,Hyundai,loss,0,1676,72.7,49.8,18.23,57.82,106.6,0.421,0.58,26.07,0.662,0.69,0.874,0.521,3.719,0.143,Mid attention,Scalable,windy,22.1,37.8
2014_803_Algeria,2014,803,Algeria,South Korea,B,group_or_knockout,Hisense,win,3,1543,72.2,36.3,11.9,68.82,153.01,0.615,0.501,30.28,0.856,0.66,0.889,0.692,3.245,0.107,Mid attention,Premium,clear,15.7,39.3
2014_804_Portugal,2014,804,Portugal,United States,B,group_or_knockout,Mengniu,draw,1,1702,76.8,47.1,14.4,64.42,132.38,0.552,0.531,17.76,0.359,0.8,0.643,0.457,3.093,0.174,Mid attention,Scalable,windy,28.1,37.2
2014_805_Spain,2014,805,Spain,Australia,B,group_or_knockout,Budweiser,win,3,1708,77.4,45.2,19.26,62.22,194.1,0.593,0.673,27.85,0.668,0.724,0.933,0.689,3.435,0.123,High attention,Premium,clear,17.5,85.6
2014_806_Cameroon,2014,806,Cameroon,Brazil,B,group_or_knockout,Coca-Cola,loss,0,1542,68.0,29.1,10.52,66.62,136.07,0.599,0.444,31.97,0.722,0.693,0.92,0.522,4.101,0.128,Mid attention,Scalable,clear,39.0,50.6
2014_807_Mexico,2014,807,Mexico,Croatia,B,group_or_knockout,Hyundai,win,3,1612,72.1,37.6,18.89,64.42,76.34,0.502,0.625,28.5,0.701,0.712,0.897,0.666,4.087,0.143,Mid attention,Premium,clear,20.3,57.6
2014_808_Chile,2014,808,Chile,Netherlands,B,group_or_knockout,Hisense,loss,0,1622,72.9,38.6,16.65,60.02,128.05,0.456,0.562,27.36,0.824,0.681,0.911,0.576,4.099,0.15,Mid attention,Scalable,clear,23.4,51.6
2014_809_England,2014,809,England,Costa Rica,B,group_or_knockout,McDonald's,draw,1,1695,76.6,52.6,19.34,55.62,139.27,0.439,0.61,20.29,0.426,0.819,0.654,0.489,3.358,0.166,Mid attention,Scalable,rain,15.2,42.9
2014_810_Ivory_Coast,2014,810,Ivory Coast,Greece,B,group_or_knockout,Budweiser,loss,0,1587,73.8,39.2,8.73,62.22,150.08,0.535,0.376,26.15,0.627,0.659,0.897,0.452,3.4,0.13,Mid attention,Scalable,cloudy,33.2,54.2
2014_811_Uruguay,2014,811,Uruguay,Italy,B,group_or_knockout,Vivo,win,3,1684,74.8,44.8,20.58,57.82,252.85,0.541,0.706,19.75,0.435,0.797,0.741,0.614,3.631,0.184,High attention,Scalable,clear,29.7,96.0
2014_812_Colombia,2014,812,Colombia,Japan,B,group_or_knockout,Vivo,win,3,1650,74.7,50.9,8.73,66.62,160.33,0.569,0.407,18.25,0.39,0.764,0.653,0.49,3.611,0.198,Mid attention,Scalable,rain,24.8,80.3
2014_813_Iran,2014,813,Iran,Bosnia and Herzegovina,B,group_or_knockout,Visa,loss,0,1519,68.7,30.6,12.34,64.42,235.59,0.616,0.522,29.04,0.675,0.637,0.935,0.539,3.328,0.115,Mid attention,Scalable,cloudy,14.9,44.4
2014_814_France,2014,814,France,Ecuador,B,group_or_knockout,Qatar Airways,draw,1,1748,77.8,46.5,18.67,55.62,158.1,0.446,0.601,24.02,0.501,0.801,0.711,0.512,3.304,0.138,Mid attention,Scalable,windy,24.3,68.4
2014_815_Switzerland,2014,815,Switzerland,Honduras,B,group_or_knockout,Adidas,win,3,1632,72.7,48.1,17.05,62.22,175.71,0.528,0.606,31.4,0.74,0.774,0.888,0.677,3.025,0.096,Mid attention,Premium,windy,16.3,44.7
2014_816_Argentina,2014,816,Argentina,Nigeria,B,group_or_knockout,Hyundai,win,3,1753,76.8,58.0,19.5,66.62,150.67,0.587,0.687,30.74,0.75,0.813,0.936,0.722,3.387,0.11,High attention,Premium,rain,31.8,29.6
2014_817_Russia,2014,817,Russia,Algeria,B,group_or_knockout,Hyundai,draw,1,1676,72.7,49.8,18.23,60.02,168.72,0.505,0.621,26.07,0.662,0.69,0.874,0.585,3.675,0.141,Mid attention,Scalable,rain,27.9,74.3
2014_818_Belgium,2014,818,Belgium,South Korea,B,group_or_knockout,Visa,win,3,1674,71.5,40.4,23.19,57.82,133.37,0.475,0.723,26.85,0.655,0.72,0.914,0.683,3.138,0.117,High attention,Premium,rain,23.6,76.6
2014_819_Ghana,2014,819,Ghana,Portugal,B,group_or_knockout,Mengniu,loss,0,1600,68.9,36.1,8.97,62.22,186.47,0.56,0.398,23.07,0.433,0.715,0.668,0.399,3.449,0.15,Mid attention,Scalable,cloudy,8.4,74.7
2014_820_Germany,2014,820,Germany,United States,B,group_or_knockout,Coca-Cola,win,3,1798,81.3,65.9,22.15,57.82,154.65,0.451,0.705,29.19,0.711,0.859,0.907,0.691,3.027,0.104,High attention,Premium,rain,17.1,50.5
2014_821_Chile,2014,821,Chile,Brazil,B,group_or_knockout,Hisense,draw,1,1622,72.9,38.6,16.65,60.02,131.65,0.479,0.563,27.36,0.824,0.681,0.911,0.614,3.949,0.144,Mid attention,Scalable,clear,27.1,55.3
2014_822_Uruguay,2014,822,Uruguay,Colombia,B,group_or_knockout,Vivo,loss,0,1684,74.8,44.8,20.58,60.02,226.42,0.594,0.708,19.75,0.435,0.797,0.741,0.524,3.482,0.176,High attention,Scalable,rain,30.3,70.0
2014_823_Greece,2014,823,Greece,Costa Rica,B,group_or_knockout,Budweiser,draw,1,1521,66.0,32.8,9.21,60.02,193.29,0.5,0.394,30.87,0.69,0.686,0.866,0.508,3.484,0.113,Mid attention,Scalable,windy,29.7,64.3
2014_824_Mexico,2014,824,Mexico,Netherlands,B,group_or_knockout,Hyundai,loss,0,1612,72.1,37.6,18.89,62.22,156.84,0.475,0.647,28.5,0.701,0.712,0.897,0.57,4.162,0.146,Mid attention,Scalable,clear,13.4,51.7
2014_825_Nigeria,2014,825,Nigeria,France,B,group_or_knockout,Coca-Cola,loss,0,1585,75.3,31.3,8.19,60.02,178.65,0.472,0.361,26.63,0.656,0.744,0.906,0.445,3.687,0.138,Mid attention,Scalable,hot,24.8,32.1
2014_826_Algeria,2014,826,Algeria,Germany,B,group_or_knockout,Hisense,loss,0,1543,72.2,36.3,11.9,62.22,173.68,0.545,0.47,30.28,0.856,0.66,0.889,0.568,4.155,0.137,Mid attention,Scalable,windy,29.1,59.8
2014_827_Switzerland,2014,827,Switzerland,Argentina,B,group_or_knockout,Adidas,loss,0,1632,72.7,48.1,17.05,57.82,129.59,0.467,0.559,31.4,0.74,0.774,0.888,0.548,3.892,0.124,Mid attention,Scalable,clear,13.0,75.3
2014_828_United_States,2014,828,United States,Belgium,B,group_or_knockout,Vivo,loss,0,1578,71.9,31.0,12.75,62.22,181.35,0.546,0.495,22.58,0.428,0.676,0.652,0.432,3.846,0.17,Mid attention,Scalable,cloudy,23.0,38.8
2014_829_Colombia,2014,829,Colombia,Brazil,B,group_or_knockout,Vivo,loss,0,1650,74.7,50.9,8.73,62.22,149.42,0.562,0.376,18.25,0.39,0.764,0.653,0.377,4.057,0.222,Mid attention,Watchlist,windy,24.6,68.2
2014_830_Germany,2014,830,Germany,France,B,group_or_knockout,Coca-Cola,win,3,1798,81.3,65.9,22.15,57.82,126.82,0.392,0.693,29.19,0.711,0.859,0.907,0.675,3.548,0.122,High attention,Premium,windy,21.2,63.3
2014_831_Belgium,2014,831,Belgium,Argentina,B,group_or_knockout,Visa,loss,0,1674,71.5,40.4,23.19,57.82,104.9,0.461,0.71,26.85,0.655,0.72,0.914,0.576,3.835,0.143,High attention,Scalable,clear,11.9,70.0
2014_832_Costa_Rica,2014,832,Costa Rica,Netherlands,B,group_or_knockout,Visa,draw,1,1585,73.1,26.3,15.16,55.62,143.76,0.494,0.502,31.23,0.703,0.677,0.885,0.552,4.104,0.131,Mid attention,Scalable,clear,21.0,72.0
2014_833_Germany,2014,833,Germany,Brazil,B,group_or_knockout,Coca-Cola,win,3,1798,81.3,65.9,22.15,73.22,245.24,0.684,0.838,29.19,0.711,0.859,0.907,0.783,4.151,0.142,High attention,Premium,rain,21.0,46.9
2014_834_Argentina,2014,834,Argentina,Netherlands,B,group_or_knockout,Hyundai,draw,1,1753,76.8,58.0,19.5,55.62,130.85,0.432,0.611,30.74,0.75,0.813,0.936,0.598,4.011,0.13,Mid attention,Scalable,clear,22.1,32.1
2014_835_Netherlands,2014,835,Netherlands,Brazil,B,group_or_knockout,Hisense,win,3,1746,75.8,49.9,15.97,62.22,360.13,0.645,0.658,32.27,0.905,0.811,0.856,0.774,4.2,0.13,Mid attention,Premium,clear,19.6,49.5
2014_836_Argentina,2014,836,Argentina,Germany,B,group_or_knockout,Hyundai,loss,0,1753,76.8,58.0,19.5,57.82,211.73,0.495,0.66,30.74,0.75,0.813,0.936,0.595,4.144,0.135,Mid attention,Scalable,clear,20.3,72.2
2018_837_Saudi_Arabia,2018,837,Saudi Arabia,Russia,B,group_or_knockout,Visa,loss,0,1543,68.2,34.6,13.01,68.08,280.31,0.671,0.581,27.16,0.641,0.648,0.864,0.559,4.2,0.155,Mid attention,Scalable,clear,22.8,49.3
2018_838_Uruguay,2018,838,Uruguay,Egypt,B,group_or_knockout,Vivo,win,3,1684,74.8,44.8,20.58,59.28,211.65,0.575,0.697,19.75,0.435,0.797,0.741,0.616,3.168,0.16,High attention,Scalable,cloudy,25.7,46.9
2018_839_Iran,2018,839,Iran,Morocco,B,group_or_knockout,Visa,win,3,1519,68.7,30.6,12.34,59.28,284.6,0.634,0.512,29.04,0.675,0.637,0.935,0.638,3.258,0.112,Mid attention,Premium,cloudy,21.2,28.9
2018_840_Spain,2018,840,Spain,Portugal,B,group_or_knockout,Budweiser,draw,1,1708,77.4,45.2,19.26,70.28,161.12,0.617,0.708,27.85,0.668,0.724,0.933,0.64,3.509,0.126,High attention,Premium,cloudy,20.5,86.0
2018_841_Australia,2018,841,Australia,France,B,group_or_knockout,Hyundai,loss,0,1539,69.8,32.1,7.37,63.68,88.84,0.558,0.322,29.32,0.714,0.705,0.903,0.466,3.676,0.125,Low attention,Scalable,rain,23.6,71.2
2018_842_Iceland,2018,842,Iceland,Argentina,B,group_or_knockout,Adidas,draw,1,1388,64.1,13.5,5.97,61.48,155.06,0.525,0.301,32.31,0.733,0.583,0.936,0.491,4.008,0.124,Low attention,Scalable,clear,11.5,70.3
2018_843_Denmark,2018,843,Denmark,Peru,B,group_or_knockout,Coca-Cola,win,3,1642,71.5,43.1,19.09,59.28,198.06,0.575,0.652,33.85,0.744,0.715,0.895,0.704,3.833,0.113,Mid attention,Premium,clear,25.9,73.5
2018_844_Nigeria,2018,844,Nigeria,Croatia,B,group_or_knockout,Coca-Cola,loss,0,1585,75.3,31.3,8.19,61.48,183.3,0.54,0.372,26.63,0.656,0.744,0.906,0.461,4.219,0.158,Mid attention,Scalable,clear,23.0,67.2
2018_845_Serbia,2018,845,Serbia,Costa Rica,B,group_or_knockout,Vivo,win,3,1559,68.8,36.3,15.31,59.28,182.99,0.521,0.546,23.55,0.473,0.729,0.727,0.562,3.447,0.146,Mid attention,Scalable,clear,23.2,54.1
2018_846_Mexico,2018,846,Mexico,Germany,B,group_or_knockout,Hyundai,win,3,1612,72.1,37.6,18.89,59.28,245.21,0.568,0.667,28.5,0.701,0.712,0.897,0.694,4.219,0.148,High attention,Premium,clear,28.8,55.4
2018_847_Switzerland,2018,847,Switzerland,Brazil,B,group_or_knockout,Adidas,draw,1,1632,72.7,48.1,17.05,61.48,195.52,0.628,0.61,31.4,0.74,0.774,0.888,0.63,4.043,0.129,Mid attention,Premium,clear,11.3,51.2
2018_848_South_Korea,2018,848,South Korea,Sweden,B,group_or_knockout,McDonald's,loss,0,1548,70.3,20.2,12.83,59.28,211.87,0.56,0.493,25.44,0.5,0.67,0.723,0.458,3.9,0.153,Mid attention,Scalable,clear,11.2,96.0
2018_849_Panama,2018,849,Panama,Belgium,B,group_or_knockout,Qatar Airways,loss,0,1388,60.1,12.9,4.46,63.68,139.88,0.519,0.268,19.76,0.365,0.609,0.68,0.319,3.888,0.197,Low attention,Watchlist,clear,24.6,66.9
2018_850_England,2018,850,England,Tunisia,B,group_or_knockout,McDonald's,win,3,1695,76.6,52.6,19.34,63.68,133.91,0.561,0.657,20.29,0.426,0.819,0.654,0.596,3.434,0.169,Mid attention,Scalable,rain,23.0,50.6
2018_851_Japan,2018,851,Japan,Colombia,B,group_or_knockout,Adidas,win,3,1586,72.8,37.0,11.9,63.68,285.95,0.624,0.528,29.47,0.694,0.648,0.855,0.649,3.597,0.122,Mid attention,Premium,cloudy,24.0,65.4
2018_852_Senegal,2018,852,Senegal,Poland,B,group_or_knockout,Budweiser,win,3,1638,72.8,30.1,9.94,63.68,187.19,0.556,0.433,31.49,0.725,0.754,0.934,0.611,3.829,0.122,Mid attention,Scalable,windy,20.2,41.8
2018_853_Egypt,2018,853,Egypt,Russia,B,group_or_knockout,Hyundai,loss,0,1408,63.5,15.1,8.15,65.88,158.12,0.6,0.387,30.54,0.71,0.597,0.912,0.496,4.106,0.134,Mid attention,Scalable,rain,27.0,82.1
2018_854_Morocco,2018,854,Morocco,Portugal,B,group_or_knockout,Mengniu,loss,0,1552,69.2,34.3,12.67,59.28,142.35,0.492,0.458,19.44,0.364,0.668,0.598,0.387,3.436,0.177,Mid attention,Scalable,cloudy,28.6,47.4
2018_855_Saudi_Arabia,2018,855,Saudi Arabia,Uruguay,B,group_or_knockout,Visa,loss,0,1543,68.2,34.6,13.01,59.28,141.25,0.498,0.467,27.16,0.641,0.648,0.864,0.485,3.661,0.135,Mid attention,Scalable,clear,25.9,66.0
2018_856_Spain,2018,856,Spain,Iran,B,group_or_knockout,Budweiser,win,3,1708,77.4,45.2,19.26,59.28,138.9,0.489,0.631,27.85,0.668,0.724,0.933,0.655,3.41,0.122,Mid attention,Premium,cloudy,21.4,75.1
2018_857_Australia,2018,857,Australia,Denmark,B,group_or_knockout,Hyundai,draw,1,1539,69.8,32.1,7.37,61.48,122.66,0.512,0.324,29.32,0.714,0.705,0.903,0.491,3.612,0.123,Low attention,Scalable,clear,10.4,64.2
2018_858_Peru,2018,858,Peru,France,B,group_or_knockout,Hisense,loss,0,1576,66.6,39.7,14.92,59.28,111.29,0.482,0.504,33.45,0.901,0.647,0.931,0.585,3.608,0.108,Mid attention,Scalable,cloudy,27.6,59.5
2018_859_Croatia,2018,859,Croatia,Argentina,B,group_or_knockout,Hisense,win,3,1671,75.1,52.8,21.52,63.68,172.31,0.507,0.732,28.53,0.855,0.792,0.927,0.76,3.951,0.138,High attention,Premium,clear,30.3,58.2
2018_860_Costa_Rica,2018,860,Costa Rica,Brazil,B,group_or_knockout,Visa,loss,0,1585,73.1,26.3,15.16,61.48,148.81,0.538,0.54,31.23,0.703,0.677,0.885,0.541,4.008,0.128,Mid attention,Scalable,cloudy,26.9,57.1
2018_861_Iceland,2018,861,Iceland,Nigeria,B,group_or_knockout,Adidas,loss,0,1388,64.1,13.5,5.97,61.48,239.54,0.552,0.338,32.31,0.733,0.583,0.936,0.477,3.532,0.109,Mid attention,Scalable,clear,17.7,48.8
2018_862_Switzerland,2018,862,Switzerland,Serbia,B,group_or_knockout,Adidas,win,3,1632,72.7,48.1,17.05,63.68,197.54,0.537,0.625,31.4,0.74,0.774,0.888,0.686,3.312,0.105,Mid attention,Premium,rain,27.0,50.8
2018_863_Tunisia,2018,863,Tunisia,Belgium,B,group_or_knockout,Hyundai,loss,0,1519,66.6,27.6,11.21,72.48,223.1,0.69,0.536,28.75,0.687,0.649,0.867,0.561,4.042,0.141,Mid attention,Scalable,hot,28.2,81.7
2018_864_Mexico,2018,864,Mexico,South Korea,B,group_or_knockout,Hyundai,win,3,1612,72.1,37.6,18.89,63.68,147.79,0.546,0.652,28.5,0.701,0.712,0.897,0.684,3.213,0.113,Mid attention,Premium,rain,32.4,56.3
2018_865_Sweden,2018,865,Sweden,Germany,B,group_or_knockout,Budweiser,loss,0,1654,74.4,39.2,19.34,63.68,175.91,0.543,0.676,26.29,0.641,0.705,0.91,0.573,4.192,0.159,High attention,Scalable,cloudy,17.7,45.4
2018_866_Panama,2018,866,Panama,England,B,group_or_knockout,Qatar Airways,loss,0,1388,60.1,12.9,4.46,72.48,229.15,0.719,0.361,19.76,0.365,0.609,0.68,0.391,3.797,0.192,Mid attention,Scalable,cloudy,21.6,49.7
2018_867_Senegal,2018,867,Senegal,Japan,B,group_or_knockout,Budweiser,draw,1,1638,72.8,30.1,9.94,65.88,230.07,0.586,0.465,31.49,0.725,0.754,0.934,0.562,3.647,0.116,Mid attention,Scalable,clear,27.5,75.6
2018_868_Colombia,2018,868,Colombia,Poland,B,group_or_knockout,Vivo,win,3,1650,74.7,50.9,8.73,63.68,177.25,0.552,0.397,18.25,0.39,0.764,0.653,0.483,3.778,0.207,Mid attention,Scalable,rain,23.3,68.8
2018_869_Uruguay,2018,869,Uruguay,Russia,B,group_or_knockout,Vivo,win,3,1684,74.8,44.8,20.58,63.68,246.17,0.592,0.739,19.75,0.435,0.797,0.741,0.635,4.091,0.207,High attention,Premium,cloudy,16.3,67.0
2018_870_Egypt,2018,870,Egypt,Saudi Arabia,B,group_or_knockout,Hyundai,loss,0,1408,63.5,15.1,8.15,63.68,182.38,0.565,0.384,30.54,0.71,0.597,0.912,0.489,3.616,0.118,Mid attention,Scalable,clear,25.5,53.9
2018_871_Morocco,2018,871,Morocco,Spain,B,group_or_knockout,Mengniu,draw,1,1552,69.2,34.3,12.67,65.88,235.06,0.633,0.539,19.44,0.364,0.668,0.598,0.476,4.015,0.207,Mid attention,Scalable,clear,26.5,67.2
2018_872_Portugal,2018,872,Portugal,Iran,B,group_or_knockout,Mengniu,draw,1,1702,76.8,47.1,14.4,61.48,153.17,0.495,0.522,17.76,0.359,0.8,0.643,0.443,3.431,0.193,Mid attention,Scalable,windy,23.5,47.7
2018_873_Peru,2018,873,Peru,Australia,B,group_or_knockout,Hisense,win,3,1576,66.6,39.7,14.92,61.48,105.76,0.512,0.515,33.45,0.901,0.647,0.931,0.694,3.389,0.101,Mid attention,Premium,cloudy,24.3,53.8
2018_874_France,2018,874,France,Denmark,B,group_or_knockout,Qatar Airways,draw,1,1748,77.8,46.5,18.67,57.08,175.84,0.49,0.618,24.02,0.501,0.801,0.711,0.526,3.604,0.15,Mid attention,Scalable,cloudy,21.4,73.5
2018_875_Argentina,2018,875,Argentina,Nigeria,B,group_or_knockout,Hyundai,win,3,1753,76.8,58.0,19.5,63.68,222.95,0.541,0.7,30.74,0.75,0.813,0.936,0.719,3.451,0.112,High attention,Premium,cloudy,31.9,72.0
2018_876_Croatia,2018,876,Croatia,Iceland,B,group_or_knockout,Hisense,win,3,1671,75.1,52.8,21.52,63.68,213.78,0.533,0.75,28.53,0.855,0.792,0.927,0.772,3.241,0.114,High attention,Premium,clear,17.6,42.3
2018_877_Germany,2018,877,Germany,South Korea,B,group_or_knockout,Coca-Cola,loss,0,1798,81.3,65.9,22.15,61.48,197.73,0.551,0.746,29.19,0.711,0.859,0.907,0.624,3.158,0.108,High attention,Premium,cloudy,19.5,44.3
2018_878_Sweden,2018,878,Sweden,Mexico,B,group_or_knockout,Budweiser,win,3,1654,74.4,39.2,19.34,63.68,165.05,0.549,0.671,26.29,0.641,0.705,0.91,0.672,3.641,0.138,High attention,Premium,clear,23.1,59.7
2018_879_Brazil,2018,879,Brazil,Serbia,B,group_or_knockout,Adidas,win,3,1829,78.8,57.4,18.61,61.48,140.17,0.511,0.627,33.15,0.774,0.809,0.916,0.694,3.176,0.096,Mid attention,Premium,cloudy,28.3,85.6
2018_880_Costa_Rica,2018,880,Costa Rica,Switzerland,B,group_or_knockout,Visa,draw,1,1585,73.1,26.3,15.16,65.88,219.71,0.615,0.598,31.23,0.703,0.677,0.885,0.61,3.831,0.123,Mid attention,Scalable,rain,14.0,27.4
2018_881_Poland,2018,881,Poland,Japan,B,group_or_knockout,Coca-Cola,win,3,1685,72.7,42.5,15.85,59.28,190.89,0.529,0.563,28.97,0.685,0.749,0.899,0.642,3.564,0.123,Mid attention,Premium,clear,15.1,62.5
2018_882_Colombia,2018,882,Colombia,Senegal,B,group_or_knockout,Vivo,win,3,1650,74.7,50.9,8.73,59.28,144.78,0.518,0.356,18.25,0.39,0.764,0.653,0.461,3.434,0.188,Mid attention,Scalable,rain,10.8,36.0
2018_883_Tunisia,2018,883,Tunisia,Panama,B,group_or_knockout,Hyundai,win,3,1519,66.6,27.6,11.21,63.68,248.27,0.579,0.493,28.75,0.687,0.649,0.867,0.625,2.959,0.103,Mid attention,Premium,clear,23.2,47.9
2018_884_Belgium,2018,884,Belgium,England,B,group_or_knockout,Visa,win,3,1674,71.5,40.4,23.19,59.28,132.3,0.452,0.731,26.85,0.655,0.72,0.914,0.682,3.534,0.132,High attention,Premium,rain,16.3,52.2
2018_885_Argentina,2018,885,Argentina,France,B,group_or_knockout,Hyundai,loss,0,1753,76.8,58.0,19.5,72.48,175.9,0.631,0.734,30.74,0.75,0.813,0.936,0.648,3.721,0.121,High attention,Premium,cloudy,20.7,51.3
2018_886_Portugal,2018,886,Portugal,Uruguay,B,group_or_knockout,Mengniu,loss,0,1702,76.8,47.1,14.4,63.68,287.74,0.643,0.594,17.76,0.359,0.8,0.643,0.464,3.761,0.212,Mid attention,Scalable,cloudy,27.0,49.5
2018_887_Spain,2018,887,Spain,Russia,B,group_or_knockout,Budweiser,draw,1,1708,77.4,45.2,19.26,61.48,224.06,0.603,0.681,27.85,0.668,0.724,0.933,0.628,4.03,0.145,High attention,Premium,cloudy,19.2,58.1
2018_888_Denmark,2018,888,Denmark,Croatia,B,group_or_knockout,Coca-Cola,draw,1,1642,71.5,43.1,19.09,61.48,158.93,0.515,0.648,33.85,0.744,0.715,0.895,0.625,4.18,0.123,Mid attention,Premium,windy,24.4,49.4
2018_889_Mexico,2018,889,Mexico,Brazil,B,group_or_knockout,Hyundai,loss,0,1612,72.1,37.6,18.89,61.48,190.41,0.478,0.657,28.5,0.701,0.712,0.897,0.574,3.98,0.14,Mid attention,Scalable,cloudy,21.2,34.6
2018_890_Japan,2018,890,Japan,Belgium,B,group_or_knockout,Adidas,loss,0,1586,72.8,37.0,11.9,68.08,203.17,0.583,0.518,29.47,0.694,0.648,0.855,0.538,3.941,0.134,Mid attention,Scalable,rain,27.0,70.5
2018_891_Switzerland,2018,891,Switzerland,Sweden,B,group_or_knockout,Adidas,loss,0,1632,72.7,48.1,17.05,59.28,78.53,0.426,0.546,31.4,0.74,0.774,0.888,0.536,3.724,0.119,Mid attention,Scalable,rain,25.9,70.0
2018_892_England,2018,892,England,Colombia,B,group_or_knockout,McDonald's,draw,1,1695,76.6,52.6,19.34,61.48,136.31,0.496,0.645,20.29,0.426,0.819,0.654,0.512,3.363,0.166,Mid attention,Scalable,clear,18.8,71.5
2018_893_France,2018,893,France,Uruguay,B,group_or_knockout,Qatar Airways,win,3,1748,77.8,46.5,18.67,61.48,173.2,0.524,0.643,24.02,0.501,0.801,0.711,0.609,3.607,0.15,Mid attention,Scalable,clear,22.0,33.3
2018_894_Belgium,2018,894,Belgium,Brazil,B,group_or_knockout,Visa,win,3,1674,71.5,40.4,23.19,63.68,164.68,0.556,0.772,26.85,0.655,0.72,0.914,0.716,3.975,0.148,High attention,Premium,cloudy,29.3,62.8
2018_895_England,2018,895,England,Sweden,B,group_or_knockout,McDonald's,win,3,1695,76.6,52.6,19.34,61.48,188.27,0.537,0.668,20.29,0.426,0.819,0.654,0.595,3.804,0.187,High attention,Scalable,clear,25.4,68.8
2018_896_Croatia,2018,896,Croatia,Russia,B,group_or_knockout,Hisense,draw,1,1671,75.1,52.8,21.52,65.88,258.29,0.669,0.783,28.53,0.855,0.792,0.927,0.742,4.138,0.145,High attention,Premium,clear,14.6,41.5
