text_id,source,domain,narrative_topic,sentiment_score,text_svd_01,text_svd_02,text_svd_03,text_svd_04,text_svd_05,text_svd_06,text_svd_07,text_svd_08,text_svd_09,text_svd_10,text_svd_11,text_svd_12,text_svd_13,text_svd_14,text_svd_15,text_svd_16,text_svd_17,text_svd_18,text_svd_19,text_svd_20,text_svd_21,text_svd_22,text_svd_23,text_svd_24,text_x,text_y
4045,real_text_window,github.com,windowed_real_text,0.243,0.16497,0.504005,0.639087,0.892264,0.32562,0.673295,0.390253,0.298025,0.402881,0.533106,0.523125,0.5151,0.681345,0.637858,0.577846,0.572788,0.37054,0.53377,0.497719,0.213721,0.672432,0.590675,0.415434,0.426166,0.16497,0.504005
4046,real_text_window,github.com,windowed_real_text,0.092,0.491941,0.655295,0.60216,0.816306,0.27013,0.648901,0.348784,0.381308,0.417689,0.741125,0.424691,0.649395,0.52536,0.554057,0.59071,0.685583,0.312229,0.410384,0.507855,0.354869,0.610873,0.438204,0.469659,0.38826,0.491941,0.655295
4047,real_text_window,github.com,windowed_real_text,0.246,0.137165,0.526271,0.629365,0.933048,0.273984,0.57534,0.36235,0.282717,0.464913,0.630244,0.509507,0.474652,0.599603,0.850322,0.490989,0.5155,0.447448,0.520899,0.42088,0.303122,0.773878,0.522593,0.630756,0.299743,0.137165,0.526271
4048,real_text_window,github.com,windowed_real_text,0.0,0.099062,0.512763,0.695406,0.921234,0.265298,0.741352,0.785204,0.517711,0.445571,0.673605,0.207295,0.711714,0.542903,0.519637,0.562148,0.465022,0.415109,0.511133,0.5031,0.684789,0.571428,0.680115,0.495967,0.494102,0.099062,0.512763
4049,real_text_window,github.com,windowed_real_text,0.175,0.582989,0.315042,0.67017,0.846066,0.330765,0.638592,0.522321,0.383686,0.40742,0.552169,0.407708,0.604806,0.565649,0.527023,0.530674,0.433859,0.367811,0.597628,0.506129,0.550678,0.60279,0.744028,0.603566,0.500662,0.582989,0.315042
4050,real_text_window,github.com,windowed_real_text,0.123,0.154946,0.476888,0.696404,0.91523,0.260037,0.613852,0.633594,0.321604,0.389896,0.814278,0.272127,0.592447,0.502008,0.522921,0.519121,0.359398,0.170457,0.468159,0.488881,0.48067,0.467902,0.792609,0.388521,0.52682,0.154946,0.476888
4051,real_text_window,github.com,windowed_real_text,0.243,0.138401,0.491822,0.677438,0.90221,0.257718,0.594892,0.401241,0.463631,0.469359,0.594056,0.373258,0.521126,0.690302,0.655248,0.707764,0.536421,0.468839,0.762253,0.305253,0.521859,0.575726,0.872389,0.261785,0.50678,0.138401,0.491822
4052,real_text_window,github.com,windowed_real_text,0.165,0.689054,0.36387,0.656768,0.84915,0.311555,0.657632,0.474261,0.441413,0.348464,0.554144,0.501292,0.57509,0.530038,0.517709,0.570742,0.475296,0.301934,0.596181,0.517117,0.347908,0.574,0.372655,0.520532,0.372887,0.689054,0.36387
4053,real_text_window,github.com,windowed_real_text,0.246,0.118411,0.490291,0.677905,0.8743,0.308369,0.651491,0.448652,0.283062,0.404038,0.635361,0.558411,0.305455,0.728299,0.459414,0.370906,0.483497,0.763144,0.446891,0.459836,0.505274,0.584768,0.558189,0.35556,0.42213,0.118411,0.490291
4054,real_text_window,github.com,windowed_real_text,0.246,0.125519,0.508064,0.694609,0.886464,0.285569,0.568064,0.316473,0.220481,0.471437,0.601462,0.581475,0.641113,0.635954,0.530178,0.23638,0.465902,0.754948,0.328936,0.295346,0.683558,0.753991,0.419951,0.460087,0.4785,0.125519,0.508064
4055,real_text_window,github.com,windowed_real_text,0.09,0.535749,0.521733,0.683359,0.883342,0.253749,0.759898,0.37727,0.38957,0.461612,0.554354,0.440313,0.492674,0.641161,0.559392,0.400186,0.219001,0.377478,0.473419,0.394109,0.411873,0.488613,0.480319,0.67722,0.636673,0.535749,0.521733
4056,real_text_window,github.com,windowed_real_text,0.241,0.101591,0.509347,0.723622,0.924298,0.297755,0.583411,0.461594,0.146473,0.404829,0.526304,0.639363,0.681398,0.554419,0.52103,0.383643,0.069477,0.546826,0.259583,0.604598,0.665734,0.68449,0.671816,0.382803,0.648252,0.101591,0.509347
4057,real_text_window,github.com,windowed_real_text,0.123,0.134432,0.476331,0.689409,0.914864,0.297139,0.657023,0.425815,0.329656,0.349168,0.515733,0.382339,0.504425,0.952433,0.533374,0.32972,0.513147,0.504666,0.481059,0.320598,0.598895,0.708815,0.699555,0.370162,0.540262,0.134432,0.476331
4058,real_text_window,github.com,windowed_real_text,0.082,0.653948,0.309765,0.706699,0.74119,0.287819,0.712187,0.473637,0.554779,0.435026,0.610112,0.400706,0.542496,0.609862,0.502751,0.535161,0.46785,0.480935,0.347255,0.613262,0.388976,0.435095,0.544782,0.491463,0.530931,0.653948,0.309765
4059,real_text_window,github.com,windowed_real_text,0.246,0.077731,0.481692,0.69674,0.852855,0.290929,0.54696,0.541319,0.398274,0.274162,0.490163,0.542859,0.606476,0.546252,0.53105,0.488947,0.073956,0.420808,0.333437,0.53643,0.383717,0.471898,0.566866,0.298956,0.517861,0.077731,0.481692
4060,real_text_window,github.com,windowed_real_text,0.246,0.110441,0.491292,0.683649,0.862881,0.249377,0.515555,0.523355,0.289357,0.566105,0.698572,0.444762,0.576385,0.473796,0.845848,0.504464,0.410013,0.309514,0.480658,0.211045,0.433428,0.353247,0.553771,0.357453,0.374375,0.110441,0.491292
4061,real_text_window,github.com,windowed_real_text,0.297,0.079578,0.464464,0.629086,0.837499,0.298261,0.623163,0.571624,0.371417,0.46961,0.498414,0.464005,0.632623,0.626218,0.511816,0.466594,0.325253,0.447548,0.564505,0.480529,0.34278,0.448879,0.575817,0.130582,0.681386,0.079578,0.464464
4062,real_text_window,github.com,windowed_real_text,0.124,0.086749,0.505424,0.774985,0.65481,0.242347,0.653433,0.573938,0.507055,0.261697,0.656879,0.3663,0.642131,0.724738,0.669823,0.498383,0.257079,0.488618,0.420717,0.562807,0.316115,0.543538,0.456659,0.433753,0.559673,0.086749,0.505424
4063,real_text_window,github.com,windowed_real_text,0.246,0.077156,0.476499,0.786728,0.658749,0.331933,0.630858,0.418146,0.326008,0.392187,0.434657,0.61561,0.65309,0.8322,0.598365,0.509948,0.387099,0.515856,0.598934,0.531377,0.250503,0.557685,0.652777,0.419594,0.609851,0.077156,0.476499
4064,real_text_window,github.com,windowed_real_text,0.199,0.06587,0.494139,0.761938,0.77849,0.338295,0.654249,0.546181,0.143195,0.30598,0.373416,0.457717,0.612735,0.765315,0.747434,0.357953,0.340536,0.307249,0.455086,0.337018,0.493118,0.391488,0.415282,0.430175,0.399167,0.06587,0.494139
4065,real_text_window,github.com,windowed_real_text,0.123,0.107191,0.507407,0.892626,0.308765,0.168702,0.67627,0.42143,0.513659,0.532546,0.480303,0.44981,0.595678,0.575076,0.772539,0.500898,0.611229,0.39694,0.494303,0.378644,0.521016,0.463731,0.353895,0.654803,0.307457,0.107191,0.507407
4066,real_text_window,github.com,windowed_real_text,0.244,0.069202,0.436515,0.819238,0.454322,0.183833,0.530785,0.283747,0.475342,0.414246,0.571959,0.591985,0.562138,0.655913,0.610499,0.543767,0.450892,0.584387,0.667445,0.566873,0.427179,0.480245,0.465967,0.510507,0.56015,0.069202,0.436515
4067,real_text_window,github.com,windowed_real_text,0.299,0.055566,0.480197,0.638425,0.899347,0.210681,0.569482,0.405482,0.492985,0.538537,0.577078,0.591161,0.328676,0.519562,0.728009,0.689798,0.531955,0.398264,0.497582,0.572504,0.387846,0.655711,0.428087,0.458496,0.467727,0.055566,0.480197
4068,real_text_window,github.com,windowed_real_text,0.124,0.085417,0.470216,0.679136,0.923646,0.150449,0.412608,0.316983,0.593531,0.740498,0.50278,0.531333,0.768823,0.736781,0.647385,0.534713,0.2765,0.513476,0.515824,0.619572,0.531466,0.492788,0.489303,0.647096,0.471219,0.085417,0.470216
4069,real_text_window,github.com,windowed_real_text,0.0,0.125709,0.498528,0.80949,0.471647,0.155396,0.558666,0.281656,0.694788,0.399671,0.51214,0.322605,0.611313,0.814596,0.474609,0.396158,0.670942,0.397829,0.48807,0.556047,0.496843,0.543099,0.664753,0.718094,0.509374,0.125709,0.498528
4070,real_text_window,github.com,windowed_real_text,0.299,0.032864,0.479913,0.702456,0.797557,0.222142,0.537885,0.274521,0.445643,0.378233,0.463968,0.559279,0.348283,0.446475,0.429171,0.264632,0.502495,0.566223,0.287385,0.416836,0.573473,0.816507,0.572447,0.643115,0.394852,0.032864,0.479913
4071,real_text_window,github.com,windowed_real_text,0.243,0.081646,0.506243,0.728466,0.718185,0.178238,0.519483,0.189837,0.530089,0.33915,0.223729,0.432262,0.638595,0.485188,0.778136,0.454708,0.462408,0.489497,0.532809,0.463814,0.548084,0.430531,0.48114,0.397681,0.583343,0.081646,0.506243
4072,real_text_window,github.com,windowed_real_text,0.239,0.113331,0.48417,0.693964,0.402897,0.16572,0.624552,0.366342,0.428828,0.487539,0.581895,0.748592,0.417567,0.624034,0.35734,0.678296,0.43044,0.319505,0.227244,0.417092,0.603473,0.740767,0.621768,0.385082,0.701279,0.113331,0.48417
4073,real_text_window,github.com,windowed_real_text,0.1,0.059128,0.495479,0.693369,0.62633,0.183914,0.594528,0.481053,0.576826,0.343717,0.632645,0.419627,0.570884,0.489739,0.673601,0.457318,0.442318,0.305619,0.29056,0.568101,0.669892,0.695674,0.442033,0.694046,0.656723,0.059128,0.495479
4074,real_text_window,github.com,windowed_real_text,0.244,0.086875,0.481174,0.796497,0.720843,0.149641,0.459927,0.203209,0.575042,0.445025,0.584574,0.630173,0.605364,0.478846,0.261439,0.712131,0.252194,0.4854,0.257631,0.467938,0.58745,0.622318,0.455795,0.447569,0.395596,0.086875,0.481174
4075,real_text_window,github.com,windowed_real_text,0.122,0.118056,0.502782,0.761104,0.719434,0.185196,0.604428,0.432976,0.611632,0.418569,0.451321,0.346957,0.623049,0.717019,0.70478,0.702268,0.201661,0.387057,0.693261,0.544943,0.690592,0.574095,0.626468,0.430633,0.449913,0.118056,0.502782
4076,real_text_window,github.com,windowed_real_text,0.199,0.036974,0.470223,0.888333,0.320951,0.209016,0.605797,0.33146,0.56964,0.294988,0.408031,0.553456,0.54651,0.584519,0.602637,0.590841,0.55493,0.302169,0.364499,0.49568,0.492486,0.538788,0.498286,0.748608,0.458416,0.036974,0.470223
4077,real_text_window,github.com,windowed_real_text,0.244,0.107285,0.431872,0.765546,0.706641,0.108237,0.390186,0.292191,0.655346,0.314534,0.572333,0.592454,0.443174,0.421993,0.365975,0.574564,0.218577,0.179672,0.189158,0.538171,0.567599,0.445599,0.542289,0.470949,0.480894,0.107285,0.431872
4078,real_text_window,github.com,windowed_real_text,0.246,0.081848,0.512544,0.760535,0.632414,0.265349,0.68221,0.571831,0.380471,0.459158,0.628326,0.47222,0.42454,0.556298,0.588024,0.470082,0.44343,0.408073,0.445438,0.406685,0.373738,0.463273,0.74293,0.351269,0.547763,0.081848,0.512544
4079,real_text_window,github.com,windowed_real_text,0.297,0.097093,0.464393,0.712498,0.773947,0.268738,0.645616,0.420549,0.49039,0.355704,0.407262,0.425125,0.466403,0.513773,0.483686,0.631181,0.50102,0.553989,0.684003,0.644758,0.466987,0.444371,0.593112,0.535531,0.530815,0.097093,0.464393
4080,real_text_window,github.com,windowed_real_text,0.123,0.163692,0.506112,0.704567,0.706782,0.23923,0.606725,0.431596,0.370644,0.551126,0.639787,0.435031,0.508274,0.629287,0.879008,0.558411,0.625397,0.411511,0.620777,0.380643,0.692308,0.290193,0.365674,0.554647,0.375475,0.163692,0.506112
4081,real_text_window,github.com,windowed_real_text,0.122,0.034815,0.495709,0.76785,0.669781,0.209288,0.691534,0.610387,0.552869,0.48094,0.535027,0.452328,0.43435,0.689258,0.592778,0.702294,0.410678,0.447198,0.264333,0.412222,0.472792,0.611637,0.442816,0.469896,0.395647,0.034815,0.495709
4082,real_text_window,github.com,windowed_real_text,0.2,0.050556,0.478333,0.746152,0.755685,0.142583,0.489197,0.337043,0.575069,0.54252,0.595552,0.664514,0.523955,0.740121,0.53828,0.716699,0.338926,0.270964,0.336944,0.494399,0.626426,0.609789,0.41555,0.489848,0.376908,0.050556,0.478333
4083,real_text_window,github.com,windowed_real_text,0.122,0.087156,0.492547,0.661952,0.310071,0.224403,0.656443,0.483936,0.547783,0.23065,0.608944,0.387897,0.630569,0.746294,0.515084,0.551681,0.458263,0.596587,0.391977,0.332445,0.395982,0.607827,0.327478,0.389588,0.537564,0.087156,0.492547
4084,real_text_window,github.com,windowed_real_text,0.124,0.069321,0.49468,0.7527,0.677753,0.233172,0.698016,0.505054,0.488135,0.458466,0.307875,0.393208,0.472609,0.713133,0.740913,0.524205,0.547848,0.382904,0.460827,0.401831,0.422932,0.422237,0.58471,0.489105,0.557287,0.069321,0.49468
4085,real_text_window,github.com,windowed_real_text,0.197,0.045385,0.479542,0.70936,0.368053,0.150823,0.60457,0.464105,0.621417,0.212763,0.591233,0.48678,0.516692,0.652314,0.50788,0.483982,0.367644,0.352235,0.409131,0.45509,0.457404,0.602431,0.48076,0.339401,0.622878,0.045385,0.479542
4086,real_text_window,github.com,windowed_real_text,0.244,0.203561,0.491091,0.779146,0.523167,0.235392,0.704656,0.372378,0.566849,0.305138,0.56398,0.530028,0.456585,0.513354,0.431319,0.542521,0.547944,0.493311,0.558627,0.54176,0.297651,0.571689,0.679567,0.532572,0.556997,0.203561,0.491091
4087,real_text_window,github.com,windowed_real_text,0.123,0.166598,0.513314,0.91153,0.186877,0.186052,0.69441,0.289714,0.575327,0.251181,0.547125,0.454586,0.551386,0.579153,0.389166,0.409583,0.609117,0.409123,0.536964,0.40061,0.491352,0.580065,0.566677,0.553692,0.385051,0.166598,0.513314
4088,real_text_window,github.com,windowed_real_text,0.198,0.034559,0.44813,0.840608,0.470212,0.223143,0.757782,0.610904,0.512785,0.473953,0.498625,0.386097,0.461021,0.615143,0.600623,0.594082,0.543605,0.459624,0.539468,0.449268,0.402837,0.616255,0.626506,0.462916,0.527277,0.034559,0.44813
4089,real_text_window,github.com,windowed_real_text,0.246,0.159734,0.426645,0.777664,0.485241,0.231066,0.661935,0.453135,0.594528,0.269463,0.474863,0.538138,0.632603,0.361861,0.709986,0.49781,0.407385,0.483697,0.502499,0.634918,0.446901,0.618632,0.619068,0.526057,0.68884,0.159734,0.426645
4090,real_text_window,github.com,windowed_real_text,0.244,0.15004,0.504634,0.771724,0.480436,0.239897,0.664875,0.332299,0.513146,0.215946,0.678507,0.635733,0.253037,0.645085,0.372987,0.609513,0.523797,0.578038,0.575413,0.722881,0.528186,0.345089,0.483251,0.56035,0.526236,0.15004,0.504634
4091,real_text_window,github.com,windowed_real_text,0.199,0.094016,0.4821,0.888183,0.310376,0.10956,0.548399,0.223276,0.648689,0.406236,0.494432,0.449637,0.493852,0.46521,0.695816,0.566874,0.630386,0.32089,0.446428,0.351402,0.573155,0.487004,0.568058,0.761742,0.488091,0.094016,0.4821
4092,real_text_window,github.com,windowed_real_text,0.246,0.085902,0.489642,0.771283,0.610156,0.288568,0.558397,0.385588,0.504479,0.467335,0.638644,0.671884,0.596845,0.667036,0.453052,0.696937,0.563399,0.462167,0.342322,0.429073,0.348519,0.531025,0.708138,0.542862,0.482989,0.085902,0.489642
4093,real_text_window,github.com,windowed_real_text,0.243,0.117152,0.445084,0.74295,0.713318,0.236652,0.652937,0.38526,0.483809,0.485035,0.508218,0.579001,0.552028,0.575442,0.249983,0.590628,0.598706,0.485389,0.585737,0.5802,0.19578,0.588647,0.692228,0.551762,0.737769,0.117152,0.445084
4094,real_text_window,github.com,windowed_real_text,0.299,0.050758,0.495284,0.762063,0.695546,0.476605,0.503916,0.28868,0.490211,0.588066,0.596607,0.697554,0.709229,0.657116,0.205956,0.624296,0.609757,0.43242,0.339938,0.383353,0.379503,0.526087,0.616592,0.571075,0.511758,0.050758,0.495284
4095,real_text_window,github.com,windowed_real_text,0.244,0.068174,0.412143,0.866923,0.35527,0.254481,0.546782,0.313302,0.51334,0.310309,0.649115,0.681792,0.471653,0.686672,0.353049,0.591326,0.482584,0.55581,0.453404,0.559163,0.439567,0.478638,0.553637,0.5586,0.441579,0.068174,0.412143
4096,real_text_window,github.com,windowed_real_text,0.244,0.114953,0.468923,0.591818,0.557512,0.275241,0.511975,0.273902,0.31171,0.746734,0.693487,0.720274,0.820629,0.682545,0.201591,0.561539,0.847305,0.42505,0.522928,0.388809,0.440515,0.532553,0.613429,0.459005,0.677764,0.114953,0.468923
4097,real_text_window,github.com,windowed_real_text,0.296,0.096376,0.511615,0.568502,0.587528,0.644231,0.504021,0.382199,0.565519,0.525746,0.611691,0.535967,0.64765,0.327085,0.43973,0.458066,0.377538,0.464827,0.491672,0.67187,0.609062,0.523894,0.427233,0.438949,0.656512,0.096376,0.511615
4098,real_text_window,github.com,windowed_real_text,0.244,0.08837,0.498043,0.927395,0.262334,0.272802,0.582483,0.301643,0.394116,0.347327,0.645598,0.581706,0.691995,0.410992,0.364729,0.42105,0.508191,0.530326,0.489637,0.573012,0.494042,0.418357,0.533876,0.489487,0.414394,0.08837,0.498043
4099,real_text_window,github.com,windowed_real_text,0.0,0.079108,0.495485,0.749901,0.635985,0.200005,0.592796,0.486414,0.584282,0.506983,0.699447,0.315148,0.669544,0.728895,0.483379,0.450686,0.6538,0.327297,0.375697,0.522109,0.443709,0.356723,0.653686,0.749186,0.562169,0.079108,0.495485
4100,real_text_window,github.com,windowed_real_text,0.198,0.093692,0.518418,0.682934,0.669131,0.614579,0.640356,0.526102,0.729155,0.600372,0.471036,0.399635,0.590241,0.372904,0.565922,0.416606,0.515285,0.354789,0.389184,0.614264,0.561663,0.694024,0.449998,0.599909,0.42829,0.093692,0.518418
4101,real_text_window,github.com,windowed_real_text,0.123,0.108702,0.557054,0.703039,0.665137,0.457081,0.555582,0.445597,0.671203,0.467154,0.498714,0.36853,0.55431,0.80531,0.85707,0.435103,0.246409,0.454528,0.587103,0.408682,0.431317,0.471626,0.437408,0.489863,0.424374,0.108702,0.557054
4102,real_text_window,github.com,windowed_real_text,0.239,0.168816,0.547916,0.780568,0.498299,0.529138,0.719188,0.374707,0.607584,0.392143,0.47068,0.448008,0.543356,0.669282,0.647725,0.600489,0.521472,0.35241,0.530448,0.449083,0.468221,0.473011,0.799837,0.455856,0.652437,0.168816,0.547916
4103,real_text_window,github.com,windowed_real_text,0.294,0.14081,0.523739,0.693474,0.669141,0.599042,0.602019,0.407968,0.732032,0.646938,0.462816,0.483133,0.444355,0.349512,0.479562,0.489742,0.538199,0.537077,0.384282,0.43067,0.519581,0.51149,0.55334,0.49222,0.452265,0.14081,0.523739
4104,real_text_window,github.com,windowed_real_text,0.12,0.175381,0.556947,0.697646,0.599858,0.518828,0.674448,0.40089,0.757526,0.333616,0.642436,0.456505,0.395651,0.716584,0.450656,0.479657,0.584247,0.547358,0.495299,0.620445,0.385444,0.380021,0.449501,0.59425,0.472885,0.175381,0.556947
4105,real_text_window,github.com,windowed_real_text,0.241,0.138396,0.562998,0.874382,0.289215,0.495775,0.58455,0.353889,0.657767,0.350726,0.545936,0.449164,0.509385,0.421767,0.490066,0.555572,0.672567,0.407916,0.54744,0.279258,0.535366,0.55808,0.619676,0.551949,0.330606,0.138396,0.562998
4106,real_text_window,github.com,windowed_real_text,0.196,0.066637,0.501071,0.547776,0.624496,0.456786,0.577067,0.388471,0.695575,0.337528,0.60966,0.411844,0.51849,0.592327,0.492527,0.634978,0.583602,0.49961,0.347603,0.364691,0.391787,0.558642,0.419736,0.593901,0.744842,0.066637,0.501071
4107,real_text_window,github.com,windowed_real_text,0.124,0.103461,0.510221,0.751055,0.62756,0.228981,0.698492,0.546545,0.592297,0.479528,0.637999,0.572912,0.309726,0.649253,0.498233,0.612455,0.603014,0.39743,0.373611,0.666277,0.606391,0.449004,0.564975,0.554315,0.463931,0.103461,0.510221
4108,real_text_window,github.com,windowed_real_text,0.123,0.087072,0.510916,0.767132,0.656856,0.253802,0.769451,0.592953,0.554746,0.506571,0.254448,0.473219,0.591342,0.468486,0.611959,0.599357,0.636446,0.473412,0.226632,0.698366,0.567123,0.552488,0.583076,0.594019,0.56482,0.087072,0.510916
4109,real_text_window,github.com,windowed_real_text,0.299,0.048643,0.478603,0.780297,0.559066,0.220287,0.647663,0.409982,0.552894,0.636677,0.47684,0.605316,0.454482,0.455908,0.565727,0.557499,0.651979,0.539096,0.403708,0.426014,0.356162,0.538375,0.704167,0.569269,0.564086,0.048643,0.478603
4110,real_text_window,github.com,windowed_real_text,0.246,0.123639,0.456449,0.745385,0.660164,0.242894,0.64247,0.478635,0.635236,0.528915,0.348942,0.503028,0.544995,0.256616,0.649451,0.459165,0.34956,0.667549,0.445353,0.620126,0.531802,0.638262,0.63969,0.493727,0.490263,0.123639,0.456449
4111,real_text_window,github.com,windowed_real_text,0.243,0.155097,0.570874,0.711353,0.630435,0.475619,0.672869,0.479208,0.647743,0.541335,0.438956,0.51535,0.475854,0.482686,0.560521,0.469294,0.374893,0.610625,0.494466,0.46663,0.433469,0.536466,0.549874,0.364691,0.464626,0.155097,0.570874
