panel_id,team,sponsor,stage,predicted_roi,media_value_index,fan_conversion_rate,social_spread_index,brand_influence_score,commercial_decision_score
1990_435_Egypt,Egypt,Hyundai,group_or_knockout,3.245,0.425696,0.256193,0.388946,0.637317,0.360894
1950_61_Spain,Spain,Budweiser,tournament,3.308,0.180167,0.389242,0.449282,0.728164,0.360854
1930_5_Argentina,Argentina,Hyundai,tournament,3.593,0.03825,0.259676,0.363315,0.824585,0.360446
1978_283_Sweden,Sweden,Budweiser,tournament,3.238,0.309334,0.328605,0.424984,0.721092,0.360363
1962_142_Hungary,Hungary,Adidas,tournament,3.228,0.272312,0.393228,0.433955,0.691749,0.360189
2010_746_Ghana,Ghana,Vivo,group_or_knockout,3.201,0.469528,0.497601,0.297149,0.314982,0.360178
1930_5_France,France,Qatar Airways,tournament,3.593,0.03825,0.314518,0.286364,0.829643,0.36005
1978_290_Mexico,Mexico,Vivo,tournament,3.245,0.376667,0.504033,0.330454,0.362371,0.359035
1958_105_Russia,Russia,Hyundai,tournament,3.216,0.273499,0.369526,0.390933,0.802854,0.358891
2010_721_Portugal,Portugal,Mengniu,group_or_knockout,3.185,0.441433,0.443981,0.377146,0.379403,0.358814
1990_453_Romania,Romania,Qatar Airways,group_or_knockout,3.14,0.366725,0.314889,0.436415,0.780763,0.35865
1934_28_Switzerland,Switzerland,Visa,tournament,3.44,0.154522,0.3262,0.354485,0.745008,0.358459
1934_33_Italy,Italy,Visa,tournament,3.655,0.025723,0.244049,0.263981,0.874646,0.358274
1934_21_Belgium,Belgium,Visa,tournament,3.49,0.236685,0.277686,0.243829,0.704752,0.358203
1938_39_Netherlands,Netherlands,Hisense,tournament,3.344,0.10911,0.393618,0.375251,0.882297,0.358199
1930_18_Argentina,Argentina,Hyundai,tournament,3.218,0.259751,0.303084,0.469768,0.824585,0.357513
2002_583_Republic_of_Ireland,Republic of Ireland,Hisense,group_or_knockout,3.228,0.499222,0.243546,0.34436,0.556158,0.357064
1966_191_England,England,McDonald's,tournament,3.292,0.293951,0.415902,0.427948,0.452957,0.357004
1966_193_England,England,McDonald's,tournament,3.321,0.270743,0.41133,0.428512,0.452957,0.356907
2022_919_Wales,Wales,Coca-Cola,group_or_knockout,3.215,0.551725,0.210155,0.263862,0.632453,0.356385
1982_325_Poland,Poland,Coca-Cola,tournament,3.383,0.269332,0.261196,0.321572,0.746106,0.356213
1934_28_Czechoslovakia,Czechoslovakia,Coca-Cola,tournament,3.44,0.154522,0.357977,0.339921,0.677672,0.355407
1934_33_Austria,Austria,McDonald's,tournament,3.655,0.025723,0.548118,0.237132,0.335321,0.355315
1986_396_Scotland,Scotland,Adidas,group_or_knockout,3.417,0.303382,0.261556,0.270893,0.659456,0.354753
1994_490_United_States,United States,Mengniu,group_or_knockout,3.294,0.345465,0.536786,0.310928,0.252885,0.354103
2006_676_Switzerland,Switzerland,Visa,group_or_knockout,2.749,0.537916,0.394677,0.610917,0.745008,0.353975
1958_125_Wales,Wales,Coca-Cola,tournament,3.683,0.199262,0.134446,0.233733,0.632453,0.353824
1990_425_Uruguay,Uruguay,Vivo,group_or_knockout,3.223,0.334816,0.499502,0.39685,0.360239,0.353731
1982_315_England,England,McDonald's,tournament,3.244,0.360831,0.430553,0.347906,0.452957,0.353629
1958_126_Northern_Ireland,Northern Ireland,Hisense,tournament,3.538,0.231611,0.235932,0.265551,0.61808,0.353465
1994_481_Bolivia,Bolivia,Hisense,group_or_knockout,3.475,0.341336,0.241645,0.216435,0.555042,0.352957
1970_201_Russia,Russia,Hyundai,tournament,3.228,0.23149,0.358758,0.407423,0.802854,0.352399
2006_662_Ecuador,Ecuador,McDonald's,group_or_knockout,3.193,0.484163,0.398252,0.324218,0.356037,0.351824
1966_178_Chile,Chile,Hisense,tournament,3.392,0.266034,0.289039,0.302408,0.667483,0.351739
1930_15_Chile,Chile,Hisense,tournament,3.669,0.102839,0.260282,0.202975,0.667483,0.351681
2010_737_Slovakia,Slovakia,McDonald's,group_or_knockout,3.121,0.565006,0.44921,0.349858,0.185391,0.351025
1974_234_Scotland,Scotland,Adidas,tournament,3.273,0.352977,0.264453,0.366323,0.659456,0.350983
1934_29_Sweden,Sweden,Budweiser,tournament,3.6,0.074238,0.278066,0.279036,0.721092,0.350914
1930_4_Peru,Peru,Budweiser,tournament,3.432,0.195544,0.297063,0.333378,0.676601,0.350857
1962_148_Uruguay,Uruguay,Vivo,tournament,3.208,0.32811,0.498125,0.40208,0.360239,0.349765
1994_507_Bulgaria,Bulgaria,Visa,group_or_knockout,3.32,0.375129,0.273392,0.298898,0.583058,0.349709
1986_361_Bulgaria,Bulgaria,Visa,group_or_knockout,3.32,0.359487,0.268573,0.322295,0.583058,0.348676
1986_369_England,England,McDonald's,group_or_knockout,3.278,0.317311,0.422786,0.340456,0.452957,0.348357
1962_147_Chile,Chile,Hisense,tournament,3.356,0.26197,0.28235,0.341425,0.667483,0.347963
1990_455_Belgium,Belgium,Visa,group_or_knockout,3.292,0.339639,0.291104,0.271151,0.704752,0.34782
1970_212_Peru,Peru,Budweiser,tournament,3.306,0.299901,0.315104,0.300762,0.676601,0.347505
1966_182_Portugal,Portugal,Mengniu,tournament,3.327,0.300407,0.414484,0.354259,0.379403,0.34744
2010_745_Serbia,Serbia,Vivo,group_or_knockout,3.198,0.507623,0.416847,0.265185,0.299325,0.347388
1966_190_Chile,Chile,Hisense,tournament,3.353,0.286796,0.289922,0.287034,0.667483,0.346578
1990_435_Republic_of_Ireland,Republic of Ireland,Hisense,group_or_knockout,3.245,0.425696,0.220141,0.389509,0.556158,0.346368
1990_446_England,England,McDonald's,group_or_knockout,3.302,0.301742,0.419591,0.320809,0.452957,0.346367
1986_390_Mexico,Mexico,Vivo,group_or_knockout,3.309,0.293174,0.487121,0.30038,0.362371,0.346107
2022_934_Qatar,Qatar,Vivo,group_or_knockout,3.06,0.643736,0.403573,0.35473,0.151887,0.345364
1966_172_North_Korea,North Korea,Adidas,tournament,3.334,0.31231,0.263713,0.310992,0.645981,0.344909
1994_483_Republic_of_Ireland,Republic of Ireland,Hisense,group_or_knockout,3.329,0.42939,0.227765,0.243721,0.556158,0.344804
1950_60_Mexico,Mexico,Vivo,tournament,3.234,0.31058,0.482693,0.37355,0.362371,0.344507
1934_34_Austria,Austria,McDonald's,tournament,3.18,0.266283,0.554098,0.439163,0.335321,0.343384
1958_119_Austria,Austria,McDonald's,tournament,3.207,0.282039,0.560539,0.363167,0.335321,0.342726
1982_319_Kuwait,Kuwait,Hisense,tournament,3.613,0.3149,0.213175,0.160897,0.363892,0.342498
2006_649_Sweden,Sweden,Budweiser,group_or_knockout,2.803,0.500397,0.353375,0.577369,0.721092,0.341908
1978_282_Poland,Poland,Coca-Cola,tournament,3.355,0.250758,0.254313,0.296811,0.746106,0.341868
1954_76_Austria,Austria,McDonald's,tournament,3.227,0.224468,0.545642,0.437284,0.335321,0.341722
1966_178_North_Korea,North Korea,Adidas,tournament,3.392,0.266034,0.253881,0.290825,0.645981,0.341639
1966_174_Chile,Chile,Hisense,tournament,3.343,0.270774,0.285104,0.296977,0.667483,0.341594
1966_183_England,England,McDonald's,tournament,3.286,0.265543,0.406265,0.382803,0.452957,0.34151
1986_365_Poland,Poland,Coca-Cola,group_or_knockout,3.275,0.293347,0.260457,0.328811,0.746106,0.340955
1930_18_Uruguay,Uruguay,Vivo,tournament,3.218,0.259751,0.476098,0.457148,0.360239,0.340454
1982_341_Honduras,Honduras,Visa,tournament,3.287,0.395608,0.234063,0.345183,0.505418,0.339305
1982_325_Cameroon,Cameroon,Hyundai,tournament,3.383,0.269332,0.241583,0.287168,0.654762,0.338732
1962_162_Chile,Chile,Hisense,tournament,3.358,0.251954,0.28122,0.288326,0.667483,0.338519
1986_380_Northern_Ireland,Northern Ireland,Hisense,group_or_knockout,3.245,0.390613,0.260313,0.290454,0.61808,0.338205
1986_406_Mexico,Mexico,Vivo,group_or_knockout,3.226,0.310033,0.479005,0.344342,0.362371,0.338047
1986_369_Portugal,Portugal,Mengniu,group_or_knockout,3.278,0.317311,0.413991,0.328685,0.379403,0.337771
1974_241_German_DR,German DR,Visa,tournament,3.416,0.304308,0.189463,0.243739,0.656866,0.337721
1934_32_Germany,Germany,Coca-Cola,tournament,3.389,0.118474,0.31682,0.280196,0.834073,0.337231
1990_421_Republic_of_Ireland,Republic of Ireland,Hisense,group_or_knockout,3.329,0.392127,0.215374,0.262592,0.556158,0.337017
1934_20_France,France,Qatar Airways,tournament,3.152,0.239114,0.332354,0.407824,0.829643,0.336984
1950_69_Switzerland,Switzerland,Visa,tournament,3.169,0.226613,0.32767,0.468171,0.745008,0.336748
1962_152_Spain,Spain,Budweiser,tournament,3.15,0.210346,0.381567,0.456865,0.728164,0.335835
1966_183_Mexico,Mexico,Vivo,tournament,3.286,0.265543,0.472861,0.318057,0.362371,0.335374
1958_115_Mexico,Mexico,Vivo,tournament,3.27,0.253669,0.469419,0.36229,0.362371,0.335161
1974_246_Bulgaria,Bulgaria,Visa,tournament,3.302,0.318474,0.252494,0.335832,0.583058,0.335083
1934_24_Hungary,Hungary,Adidas,tournament,3.204,0.213224,0.370265,0.410662,0.691749,0.335034
1970_216_El_Salvador,El Salvador,Budweiser,tournament,3.391,0.343891,0.200086,0.223411,0.592808,0.334131
1958_127_Russia,Russia,Hyundai,tournament,3.169,0.200508,0.339433,0.422089,0.802854,0.332455
1958_108_Scotland,Scotland,Adidas,tournament,3.408,0.233322,0.23584,0.267276,0.659456,0.332419
1966_182_Bulgaria,Bulgaria,Visa,tournament,3.327,0.300407,0.249299,0.313556,0.583058,0.332374
2002_618_Slovenia,Slovenia,Vivo,group_or_knockout,3.107,0.544833,0.410549,0.330824,0.166653,0.332313
1986_377_Morocco,Morocco,Coca-Cola,group_or_knockout,3.308,0.31821,0.286337,0.295919,0.534742,0.331888
1934_32_Czechoslovakia,Czechoslovakia,Coca-Cola,tournament,3.389,0.118474,0.339587,0.323713,0.677672,0.331781
1962_155_Chile,Chile,Hisense,tournament,3.356,0.237854,0.273402,0.275185,0.667483,0.331773
2022_917_Qatar,Qatar,Vivo,group_or_knockout,3.049,0.642471,0.401508,0.276094,0.151887,0.331523
1962_167_Yugoslavia,Yugoslavia,Qatar Airways,tournament,3.339,0.179623,0.343368,0.332208,0.61998,0.331417
2010_714_Slovenia,Slovenia,Vivo,group_or_knockout,3.354,0.404045,0.393299,0.217643,0.166653,0.331381
1954_100_Austria,Austria,McDonald's,tournament,3.183,0.256348,0.548591,0.367433,0.335321,0.33076
2010_721_Ivory_Coast,Ivory Coast,McDonald's,group_or_knockout,3.185,0.441433,0.401899,0.307062,0.270527,0.33054
1978_282_Tunisia,Tunisia,Coca-Cola,tournament,3.355,0.250758,0.261987,0.25076,0.680922,0.330283
2006_686_Czech_Republic,Czech Republic,Mengniu,group_or_knockout,3.121,0.465046,0.510834,0.26114,0.209127,0.33008
1966_169_Uruguay,Uruguay,Vivo,tournament,3.264,0.223028,0.46833,0.384764,0.360239,0.329967
1978_291_Austria,Austria,McDonald's,tournament,3.162,0.281877,0.553851,0.337499,0.335321,0.328967
1986_393_Algeria,Algeria,Budweiser,group_or_knockout,3.254,0.359612,0.304974,0.231537,0.577479,0.3289
1998_560_Serbia,Serbia,Vivo,group_or_knockout,3.252,0.392198,0.384299,0.276691,0.299325,0.328457
1966_199_Portugal,Portugal,Mengniu,tournament,3.278,0.28323,0.402289,0.328559,0.379403,0.328149
1934_23_Czechoslovakia,Czechoslovakia,Coca-Cola,tournament,3.39,0.098482,0.333392,0.334808,0.677672,0.328019
1934_20_Austria,Austria,McDonald's,tournament,3.152,0.239114,0.538461,0.431776,0.335321,0.328005
1974_262_German_DR,German DR,Visa,tournament,3.347,0.313926,0.186905,0.248434,0.656866,0.326348
1958_119_England,England,McDonald's,tournament,3.207,0.282039,0.402084,0.363552,0.452957,0.326022
1962_142_England,England,McDonald's,tournament,3.228,0.272312,0.40233,0.347391,0.452957,0.325829
1998_529_Iran,Iran,Adidas,group_or_knockout,3.147,0.379035,0.288977,0.326443,0.599925,0.324602
1954_84_Czechoslovakia,Czechoslovakia,Coca-Cola,tournament,3.187,0.248584,0.361954,0.319993,0.677672,0.323844
1966_169_England,England,McDonald's,tournament,3.264,0.223028,0.389498,0.375816,0.452957,0.323796
1958_104_Northern_Ireland,Northern Ireland,Hisense,tournament,3.506,0.162152,0.209528,0.23988,0.61808,0.32349
1982_330_Algeria,Algeria,Budweiser,tournament,3.26,0.32708,0.294648,0.247019,0.577479,0.323242
1958_105_England,England,McDonald's,tournament,3.216,0.273499,0.39933,0.347162,0.452957,0.323138
1930_17_Yugoslavia,Yugoslavia,Qatar Airways,tournament,3.219,0.222331,0.346512,0.36789,0.61998,0.322573
1954_84_Austria,Austria,McDonald's,tournament,3.187,0.248584,0.545149,0.31867,0.335321,0.322399
1978_300_Italy,Italy,Visa,tournament,3.131,0.262875,0.273587,0.337091,0.874646,0.322066
1970_203_Romania,Romania,Qatar Airways,tournament,3.225,0.233516,0.274768,0.314946,0.780763,0.321976
1986_402_Morocco,Morocco,Coca-Cola,group_or_knockout,3.252,0.333398,0.285155,0.270411,0.534742,0.320338
1974_247_Poland,Poland,Coca-Cola,tournament,2.776,0.519382,0.293242,0.490669,0.746106,0.320269
1938_39_Czechoslovakia,Czechoslovakia,Coca-Cola,tournament,3.344,0.10911,0.333834,0.32216,0.677672,0.319542
1970_212_Morocco,Morocco,Coca-Cola,tournament,3.306,0.299901,0.279453,0.243578,0.534742,0.318896
1958_111_Russia,Russia,Hyundai,tournament,3.121,0.205043,0.337121,0.388901,0.802854,0.31887
1930_12_Paraguay,Paraguay,Hyundai,tournament,3.485,0.04047,0.270011,0.32773,0.64409,0.318342
1950_55_England,England,McDonald's,tournament,3.291,0.186924,0.379419,0.367821,0.452957,0.318275
1974_234_DR_Congo,DR Congo,Hyundai,tournament,3.273,0.352977,0.19237,0.263202,0.605782,0.318204
1982_332_Northern_Ireland,Northern Ireland,Hisense,tournament,3.233,0.332194,0.24035,0.279919,0.61808,0.317904
1994_491_Bolivia,Bolivia,Hisense,group_or_knockout,3.154,0.457506,0.247881,0.226298,0.555042,0.317348
1930_17_Uruguay,Uruguay,Vivo,tournament,3.219,0.222331,0.461642,0.365921,0.360239,0.317046
1930_8_Paraguay,Paraguay,Hyundai,tournament,3.471,0.075683,0.278713,0.270474,0.64409,0.316863
1954_100_Uruguay,Uruguay,Vivo,tournament,3.183,0.256348,0.469656,0.345407,0.360239,0.31596
2002_622_Ecuador,Ecuador,McDonald's,group_or_knockout,3.113,0.416437,0.366536,0.325916,0.356037,0.315585
1970_201_Mexico,Mexico,Vivo,tournament,3.228,0.23149,0.455847,0.330578,0.362371,0.315069
1970_203_England,England,McDonald's,tournament,3.225,0.233516,0.388563,0.349295,0.452957,0.314487
1934_23_Romania,Romania,Qatar Airways,tournament,3.39,0.098482,0.246648,0.268475,0.780763,0.313428
1930_8_United_States,United States,Mengniu,tournament,3.471,0.075683,0.472922,0.270549,0.252885,0.31271
1986_365_Morocco,Morocco,Coca-Cola,group_or_knockout,3.275,0.293347,0.274388,0.259388,0.534742,0.312607
1978_300_Austria,Austria,McDonald's,tournament,3.131,0.262875,0.540967,0.310556,0.335321,0.312547
1974_250_DR_Congo,DR Congo,Hyundai,tournament,3.221,0.375958,0.193942,0.255257,0.605782,0.312116
1990_447_Republic_of_Ireland,Republic of Ireland,Hisense,group_or_knockout,3.139,0.424079,0.209076,0.311332,0.556158,0.312051
1962_167_Chile,Chile,Hisense,tournament,3.339,0.179623,0.253439,0.260294,0.667483,0.309912
1990_416_Colombia,Colombia,Mengniu,group_or_knockout,3.064,0.372293,0.481512,0.337978,0.269293,0.309864
1950_65_Uruguay,Uruguay,Vivo,tournament,3.032,0.33693,0.475502,0.37108,0.360239,0.308384
1938_38_Romania,Romania,Qatar Airways,tournament,3.051,0.274976,0.274912,0.396608,0.780763,0.308043
1990_446_Egypt,Egypt,Hyundai,group_or_knockout,3.302,0.301742,0.216761,0.153904,0.637317,0.304926
1950_61_Chile,Chile,Hisense,tournament,3.308,0.180167,0.251128,0.263395,0.667483,0.303901
1950_55_Chile,Chile,Hisense,tournament,3.291,0.186924,0.250881,0.275464,0.667483,0.303661
2002_622_Croatia,Croatia,Hisense,group_or_knockout,3.113,0.416437,0.181491,0.237392,0.688495,0.303129
1930_1_United_States,United States,Mengniu,tournament,3.452,0.06298,0.465104,0.252852,0.252885,0.302262
1962_157_England,England,McDonald's,tournament,3.231,0.185742,0.373419,0.34648,0.452957,0.302047
2010_747_Slovenia,Slovenia,Vivo,group_or_knockout,3.04,0.493889,0.38434,0.321771,0.166653,0.301831
1950_69_Mexico,Mexico,Vivo,tournament,3.169,0.226613,0.444782,0.325518,0.362371,0.299593
1998_529_Serbia,Serbia,Vivo,group_or_knockout,3.147,0.379035,0.367481,0.258992,0.299325,0.29923
2006_650_Portugal,Portugal,Mengniu,group_or_knockout,2.924,0.434495,0.408228,0.37458,0.379403,0.298724
1958_103_Austria,Austria,McDonald's,tournament,3.106,0.229241,0.526954,0.309928,0.335321,0.297579
1930_12_Belgium,Belgium,Visa,tournament,3.485,0.04047,0.211603,0.210027,0.704752,0.297416
1954_76_Scotland,Scotland,Adidas,tournament,3.227,0.224468,0.215775,0.308889,0.659456,0.296784
1990_453_Republic_of_Ireland,Republic of Ireland,Hisense,group_or_knockout,3.14,0.366725,0.189802,0.304109,0.556158,0.295151
2006_691_Togo,Togo,Vivo,group_or_knockout,2.862,0.613401,0.344662,0.38829,0.166178,0.294941
1958_111_Austria,Austria,McDonald's,tournament,3.121,0.205043,0.519382,0.313385,0.335321,0.294351
1982_332_Honduras,Honduras,Visa,tournament,3.233,0.332194,0.204658,0.22842,0.505418,0.293004
1958_127_England,England,McDonald's,tournament,3.169,0.200508,0.369238,0.346958,0.452957,0.292312
1950_67_Spain,Spain,Budweiser,tournament,3.103,0.118252,0.346902,0.397992,0.728164,0.29177
1982_342_Kuwait,Kuwait,Hisense,tournament,3.346,0.318842,0.18824,0.193141,0.363892,0.290433
1930_1_Belgium,Belgium,Visa,tournament,3.452,0.06298,0.215487,0.166119,0.704752,0.290375
1970_224_Mexico,Mexico,Vivo,tournament,3.176,0.211151,0.438587,0.280913,0.362371,0.29022
1950_62_England,England,McDonald's,tournament,3.183,0.174896,0.363977,0.356886,0.452957,0.289897
1950_62_United_States,United States,Mengniu,tournament,3.183,0.174896,0.46234,0.366875,0.252885,0.288994
1938_46_Sweden,Sweden,Budweiser,tournament,2.983,0.271032,0.290837,0.384383,0.721092,0.288876
2010_722_Slovakia,Slovakia,McDonald's,group_or_knockout,2.867,0.548704,0.404015,0.336645,0.185391,0.287074
1962_152_Mexico,Mexico,Vivo,tournament,3.15,0.210346,0.436275,0.298901,0.362371,0.286988
1930_6_Mexico,Mexico,Vivo,tournament,3.272,0.116218,0.422611,0.285777,0.362371,0.286181
1930_14_Romania,Romania,Qatar Airways,tournament,3.166,0.143992,0.242169,0.322628,0.780763,0.285786
1966_188_Uruguay,Uruguay,Vivo,tournament,3.111,0.199062,0.43907,0.347578,0.360239,0.283875
1930_14_Uruguay,Uruguay,Vivo,tournament,3.166,0.143992,0.429484,0.365925,0.360239,0.283511
1930_6_Chile,Chile,Hisense,tournament,3.272,0.116218,0.226788,0.289212,0.667483,0.281925
1958_115_Wales,Wales,Coca-Cola,tournament,3.27,0.253669,0.117031,0.236611,0.632453,0.281144
1970_218_El_Salvador,El Salvador,Budweiser,tournament,3.115,0.330926,0.169645,0.28132,0.592808,0.279162
1974_243_Scotland,Scotland,Adidas,tournament,3.278,0.186553,0.205942,0.171274,0.659456,0.277523
1970_224_Belgium,Belgium,Visa,tournament,3.176,0.211151,0.235049,0.206197,0.704752,0.277361
1962_157_Bulgaria,Bulgaria,Visa,tournament,3.231,0.185742,0.201751,0.29432,0.583058,0.276854
1986_362_Canada,Canada,Qatar Airways,group_or_knockout,3.129,0.369652,0.172891,0.254706,0.482532,0.27629
1966_188_Mexico,Mexico,Vivo,tournament,3.111,0.199062,0.426145,0.305556,0.362371,0.275878
2026_971_Scotland,Scotland,Adidas,group_or_knockout,2.758,0.511754,0.25908,0.307786,0.659456,0.274603
1970_215_Sweden,Sweden,Budweiser,tournament,2.891,0.280292,0.285279,0.403056,0.721092,0.274279
1986_384_Belgium,Belgium,Visa,group_or_knockout,2.726,0.444631,0.265275,0.404308,0.704752,0.272647
1930_13_Brazil,Brazil,Adidas,tournament,2.857,0.106522,0.387516,0.447691,0.900554,0.271903
1994_494_Republic_of_Ireland,Republic of Ireland,Hisense,group_or_knockout,3.09,0.34851,0.176919,0.249969,0.556158,0.271327
1994_472_Mexico,Mexico,Vivo,group_or_knockout,2.871,0.36451,0.445902,0.325286,0.362371,0.270992
1970_204_Uruguay,Uruguay,Vivo,tournament,2.874,0.291587,0.437046,0.406469,0.360239,0.265102
2010_722_New_Zealand,New Zealand,McDonald's,group_or_knockout,2.867,0.548704,0.338426,0.262523,0.186112,0.264963
1934_24_Egypt,Egypt,Hyundai,tournament,3.204,0.213224,0.17585,0.188552,0.637317,0.263501
2026_969_Qatar,Qatar,Vivo,group_or_knockout,2.879,0.563773,0.346974,0.220624,0.151887,0.262909
1994_494_Norway,Norway,McDonald's,group_or_knockout,3.09,0.34851,0.289932,0.228021,0.273321,0.260313
1990_416_United_Arab_Emirates,United Arab Emirates,Adidas,group_or_knockout,3.064,0.372293,0.113045,0.18277,0.58295,0.253177
1930_11_France,France,Qatar Airways,tournament,3.171,0.005626,0.254128,0.242662,0.829643,0.252182
1934_27_Hungary,Hungary,Adidas,tournament,3.031,0.093614,0.307964,0.318127,0.691749,0.250237
1986_390_Iraq,Iraq,McDonald's,group_or_knockout,3.309,0.293174,0.273576,0.073622,0.101589,0.249844
1950_65_Bolivia,Bolivia,Hisense,tournament,3.032,0.33693,0.191579,0.173013,0.555042,0.249029
1974_249_Chile,Chile,Hisense,tournament,2.967,0.227525,0.23096,0.275368,0.667483,0.24473
1950_67_England,England,McDonald's,tournament,3.103,0.118252,0.334327,0.273416,0.452957,0.244545
2006_650_Angola,Angola,Coca-Cola,group_or_knockout,2.924,0.434495,0.129021,0.207313,0.564869,0.243596
1930_7_Yugoslavia,Yugoslavia,Qatar Airways,tournament,2.947,0.134844,0.286912,0.384225,0.61998,0.240934
1934_27_Austria,Austria,McDonald's,tournament,3.031,0.093614,0.468834,0.29421,0.335321,0.240203
2006_649_Trinidad_and_Tobago,Trinidad and Tobago,Mengniu,group_or_knockout,2.803,0.500397,0.271049,0.310651,0.199947,0.237635
